"SID","article_number","atlas","global_mean","parameter_estimate","outlier","run","trial","article_cond","msg_share","msg_rel_self","msg_rel_social","trial_type","topic","site"
"BPA47","68","value",0.092126421630383,-0.584794580936432,"no","2",25,"control",3,3,4,"read_control","health","Netherlands"
"BPA47","68","auditory",0.092126421630383,-0.011334742419422,"no","2",25,"control",3,3,4,"read_control","health","Netherlands"
"BPA47","68","sensorimotor",0.092126421630383,0.017904797568917,"no","2",25,"control",3,3,4,"read_control","health","Netherlands"
"BPA47","80","value",-0.247918277978897,-1.03889405727386,"no","2",26,"control",1,2,3,"read_control","health","Netherlands"
"BPA47","80","auditory",-0.247918277978897,-0.489598482847214,"no","2",26,"control",1,2,3,"read_control","health","Netherlands"
"BPA47","80","sensorimotor",-0.247918277978897,-0.308435261249542,"no","2",26,"control",1,2,3,"read_control","health","Netherlands"
"BPA47","10","value",-0.303335607051849,-0.29379865527153,"no","2",42,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","10","auditory",-0.303335607051849,-0.140488624572754,"no","2",42,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","10","sensorimotor",-0.303335607051849,-0.328010082244873,"no","2",42,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","34","value",0.247598528862,-0.344710797071457,"no","2",36,"other",1,3,3,"read_other","health","Netherlands"
"BPA47","34","auditory",0.247598528862,0.518829226493835,"no","2",36,"other",1,3,3,"read_other","health","Netherlands"
"BPA47","34","sensorimotor",0.247598528862,0.30176767706871,"no","2",36,"other",1,3,3,"read_other","health","Netherlands"
"BPA47","4","value",-0.900678813457489,-1.00853860378265,"yes","2",43,"other",1,3,4,"read_other","climate","Netherlands"
"BPA47","4","auditory",-0.900678813457489,-2.04373264312744,"yes","2",43,"other",1,3,4,"read_other","climate","Netherlands"
"BPA47","4","sensorimotor",-0.900678813457489,-1.57503724098206,"yes","2",43,"other",1,3,4,"read_other","climate","Netherlands"
"BPA47","44","value",-0.312695533037186,-0.173771262168884,"no","2",44,"other",4,3,4,"read_other","health","Netherlands"
"BPA47","44","auditory",-0.312695533037186,-1.24300968647003,"no","2",44,"other",4,3,4,"read_other","health","Netherlands"
"BPA47","44","sensorimotor",-0.312695533037186,-0.849268078804016,"no","2",44,"other",4,3,4,"read_other","health","Netherlands"
"BPA47","5","value",0.350025504827499,0.180005103349686,"no","2",35,"other",4,3,2,"read_other","health","Netherlands"
"BPA47","5","auditory",0.350025504827499,0.141418665647507,"no","2",35,"other",4,3,2,"read_other","health","Netherlands"
"BPA47","5","sensorimotor",0.350025504827499,0.235577657818794,"no","2",35,"other",4,3,2,"read_other","health","Netherlands"
"BPA47","71","value",-0.347478568553925,-0.79229599237442,"no","2",34,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","71","auditory",-0.347478568553925,-0.625725328922272,"no","2",34,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","71","sensorimotor",-0.347478568553925,-0.581999897956848,"no","2",34,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","82","value",-1.21168899536133,-2.06052780151367,"yes","2",33,"other",1,3,3,"read_other","climate","Netherlands"
"BPA47","82","auditory",-1.21168899536133,-2.19436073303223,"yes","2",33,"other",1,3,3,"read_other","climate","Netherlands"
"BPA47","82","sensorimotor",-1.21168899536133,-1.72098314762116,"yes","2",33,"other",1,3,3,"read_other","climate","Netherlands"
"BPA47","83","value",-0.691957056522369,-1.18212807178497,"no","2",41,"other",3,3,3,"read_other","health","Netherlands"
"BPA47","83","auditory",-0.691957056522369,-1.43470692634582,"no","2",41,"other",3,3,3,"read_other","health","Netherlands"
"BPA47","83","sensorimotor",-0.691957056522369,-1.2350480556488,"no","2",41,"other",3,3,3,"read_other","health","Netherlands"
"BPA47","2","value",-0.026261365041137,-0.181646600365639,"no","2",31,"self",4,4,4,"read_self","health","Netherlands"
"BPA47","2","auditory",-0.026261365041137,-0.237735763192177,"no","2",31,"self",4,4,4,"read_self","health","Netherlands"
"BPA47","2","sensorimotor",-0.026261365041137,-0.248038604855537,"no","2",31,"self",4,4,4,"read_self","health","Netherlands"
"BPA47","27","value",-0.500073194503784,-0.06853948533535,"no","2",38,"self",3,3,3,"read_self","climate","Netherlands"
"BPA47","27","auditory",-0.500073194503784,-0.482042282819748,"no","2",38,"self",3,3,3,"read_self","climate","Netherlands"
"BPA47","27","sensorimotor",-0.500073194503784,-0.555082976818085,"no","2",38,"self",3,3,3,"read_self","climate","Netherlands"
"BPA47","3","value",-0.270164757966995,-0.0565933175385,"no","2",40,"self",4,3,4,"read_self","health","Netherlands"
"BPA47","3","auditory",-0.270164757966995,-0.251826554536819,"no","2",40,"self",4,3,4,"read_self","health","Netherlands"
"BPA47","3","sensorimotor",-0.270164757966995,-0.549454569816589,"no","2",40,"self",4,3,4,"read_self","health","Netherlands"
"BPA47","40","value",-0.258113086223602,-0.599655032157898,"no","2",30,"self",4,4,3,"read_self","climate","Netherlands"
"BPA47","40","auditory",-0.258113086223602,-0.423238575458527,"no","2",30,"self",4,4,3,"read_self","climate","Netherlands"
"BPA47","40","sensorimotor",-0.258113086223602,-0.332688480615616,"no","2",30,"self",4,4,3,"read_self","climate","Netherlands"
"BPA47","53","value",-0.386263221502304,-0.892300307750702,"no","2",32,"self",4,4,3,"read_self","climate","Netherlands"
"BPA47","53","auditory",-0.386263221502304,-0.371813058853149,"no","2",32,"self",4,4,3,"read_self","climate","Netherlands"
"BPA47","53","sensorimotor",-0.386263221502304,0.115274995565414,"no","2",32,"self",4,4,3,"read_self","climate","Netherlands"
"BPA47","54","value",-0.220586642622948,-0.078234300017357,"no","2",37,"self",4,3,4,"read_self","health","Netherlands"
"BPA47","54","auditory",-0.220586642622948,-0.008284102194011,"no","2",37,"self",4,3,4,"read_self","health","Netherlands"
"BPA47","54","sensorimotor",-0.220586642622948,0.025930719450116,"no","2",37,"self",4,3,4,"read_self","health","Netherlands"
"BPA47","57","value",-0.171338066458702,-0.640350043773651,"no","2",29,"self",4,4,3,"read_self","health","Netherlands"
"BPA47","57","auditory",-0.171338066458702,-0.524209976196289,"no","2",29,"self",4,4,3,"read_self","health","Netherlands"
"BPA47","57","sensorimotor",-0.171338066458702,-0.332361876964569,"no","2",29,"self",4,4,3,"read_self","health","Netherlands"
"BPA47","8","value",-0.726086854934692,-1.8225040435791,"no","2",39,"self",1,2,2,"read_self","climate","Netherlands"
"BPA47","8","auditory",-0.726086854934692,-0.856782853603363,"no","2",39,"self",1,2,2,"read_self","climate","Netherlands"
"BPA47","8","sensorimotor",-0.726086854934692,-0.884506821632385,"no","2",39,"self",1,2,2,"read_self","climate","Netherlands"
"BPA47","20","value",0.109245039522648,-0.238738760352135,"no","3",56,"control",3,4,3,"read_control","health","Netherlands"
"BPA47","20","auditory",0.109245039522648,-0.289610236883163,"no","3",56,"control",3,4,3,"read_control","health","Netherlands"
"BPA47","20","sensorimotor",0.109245039522648,-0.068668365478516,"no","3",56,"control",3,4,3,"read_control","health","Netherlands"
"BPA47","43","value",0.418106228113174,-0.043453775346279,"no","3",54,"control",4,3,3,"read_control","health","Netherlands"
"BPA47","43","auditory",0.418106228113174,1.53158152103424,"no","3",54,"control",4,3,3,"read_control","health","Netherlands"
"BPA47","43","sensorimotor",0.418106228113174,1.07540333271027,"no","3",54,"control",4,3,3,"read_control","health","Netherlands"
"BPA47","7","value",0.0432333573699,-0.896080613136292,"no","3",66,"control",1,1,1,"read_control","health","Netherlands"
"BPA47","7","auditory",0.0432333573699,-0.310292303562164,"no","3",66,"control",1,1,1,"read_control","health","Netherlands"
"BPA47","7","sensorimotor",0.0432333573699,0.110725261271,"no","3",66,"control",1,1,1,"read_control","health","Netherlands"
"BPA47","81","value",0.278038620948792,-0.728842496871948,"no","3",65,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","81","auditory",0.278038620948792,0.129373446106911,"no","3",65,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","81","sensorimotor",0.278038620948792,0.391200512647629,"no","3",65,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","9","value",-0.609289407730103,-1.52585101127624,"no","3",68,"control",3,4,4,"read_control","climate","Netherlands"
"BPA47","9","auditory",-0.609289407730103,-0.914214074611664,"no","3",68,"control",3,4,4,"read_control","climate","Netherlands"
"BPA47","9","sensorimotor",-0.609289407730103,-0.875804901123047,"no","3",68,"control",3,4,4,"read_control","climate","Netherlands"
"BPA47","90","value",-0.480944871902466,-1.4989869594574,"no","3",55,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","90","auditory",-0.480944871902466,-0.799330651760101,"no","3",55,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","90","sensorimotor",-0.480944871902466,-0.648382723331451,"no","3",55,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","91","value",0.165390700101852,-0.462363332509995,"no","3",67,"control",3,3,3,"read_control","health","Netherlands"
"BPA47","91","auditory",0.165390700101852,1.1065411567688,"no","3",67,"control",3,3,3,"read_control","health","Netherlands"
"BPA47","91","sensorimotor",0.165390700101852,0.770028650760651,"no","3",67,"control",3,3,3,"read_control","health","Netherlands"
"BPA47","92","value",-0.96444445848465,-1.41213202476502,"yes","3",53,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","92","auditory",-0.96444445848465,-1.28994727134705,"yes","3",53,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","92","sensorimotor",-0.96444445848465,-1.07527709007263,"yes","3",53,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","11","value",0.390797078609467,0.126571998000145,"no","3",64,"other",4,4,4,"read_other","health","Netherlands"
"BPA47","11","auditory",0.390797078609467,0.489076375961304,"no","3",64,"other",4,4,4,"read_other","health","Netherlands"
"BPA47","11","sensorimotor",0.390797078609467,0.408042430877686,"no","3",64,"other",4,4,4,"read_other","health","Netherlands"
"BPA47","31","value",0.342892706394196,-0.102091707289219,"no","3",62,"other",4,2,2,"read_other","climate","Netherlands"
"BPA47","31","auditory",0.342892706394196,1.02836418151855,"no","3",62,"other",4,2,2,"read_other","climate","Netherlands"
"BPA47","31","sensorimotor",0.342892706394196,0.734178185462952,"no","3",62,"other",4,2,2,"read_other","climate","Netherlands"
"BPA47","37","value",0.127216562628746,-0.169028401374817,"no","3",61,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","37","auditory",0.127216562628746,-0.092179879546165,"no","3",61,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","37","sensorimotor",0.127216562628746,-0.255599349737167,"no","3",61,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","47","value",0.362141221761703,-0.187276810407639,"no","3",51,"other",3,4,3,"read_other","climate","Netherlands"
"BPA47","47","auditory",0.362141221761703,1.05744206905365,"no","3",51,"other",3,4,3,"read_other","climate","Netherlands"
"BPA47","47","sensorimotor",0.362141221761703,0.918373882770538,"no","3",51,"other",3,4,3,"read_other","climate","Netherlands"
"BPA47","51","value",0.751258373260498,-0.001760541810654,"no","3",63,"other",4,2,3,"read_other","health","Netherlands"
"BPA47","51","auditory",0.751258373260498,1.51441049575806,"no","3",63,"other",4,2,3,"read_other","health","Netherlands"
"BPA47","51","sensorimotor",0.751258373260498,1.15819096565247,"no","3",63,"other",4,2,3,"read_other","health","Netherlands"
"BPA47","56","value",0.686773240566254,0.453541159629822,"no","3",52,"other",3,2,2,"read_other","climate","Netherlands"
"BPA47","56","auditory",0.686773240566254,1.81836450099945,"no","3",52,"other",3,2,2,"read_other","climate","Netherlands"
"BPA47","56","sensorimotor",0.686773240566254,1.49537038803101,"no","3",52,"other",3,2,2,"read_other","climate","Netherlands"
"BPA47","70","value",0.489310652017593,-0.154288455843925,"no","3",50,"other",4,3,3,"read_other","health","Netherlands"
"BPA47","70","auditory",0.489310652017593,1.07211482524872,"no","3",50,"other",4,3,3,"read_other","health","Netherlands"
"BPA47","70","sensorimotor",0.489310652017593,0.803073942661285,"no","3",50,"other",4,3,3,"read_other","health","Netherlands"
"BPA47","79","value",0.564056634902954,-0.243171572685242,"no","3",49,"other",1,1,1,"read_other","health","Netherlands"
"BPA47","79","auditory",0.564056634902954,0.938317894935608,"no","3",49,"other",1,1,1,"read_other","health","Netherlands"
"BPA47","79","sensorimotor",0.564056634902954,0.770331621170044,"no","3",49,"other",1,1,1,"read_other","health","Netherlands"
"BPA47","13","value",-0.258645564317703,-1.31422173976898,"no","3",71,"self",3,4,4,"read_self","climate","Netherlands"
"BPA47","13","auditory",-0.258645564317703,-0.378187298774719,"no","3",71,"self",3,4,4,"read_self","climate","Netherlands"
"BPA47","13","sensorimotor",-0.258645564317703,-0.20860543847084,"no","3",71,"self",3,4,4,"read_self","climate","Netherlands"
"BPA47","28","value",0.17193366587162,-0.91480278968811,"no","3",60,"self",2,1,1,"read_self","health","Netherlands"
"BPA47","28","auditory",0.17193366587162,0.238455563783646,"no","3",60,"self",2,1,1,"read_self","health","Netherlands"
"BPA47","28","sensorimotor",0.17193366587162,0.345061659812927,"no","3",60,"self",2,1,1,"read_self","health","Netherlands"
"BPA47","36","value",-0.598849236965179,-0.534135699272156,"no","3",72,"self",4,2,4,"read_self","health","Netherlands"
"BPA47","36","auditory",-0.598849236965179,-1.0125675201416,"no","3",72,"self",4,2,4,"read_self","health","Netherlands"
"BPA47","36","sensorimotor",-0.598849236965179,-0.67897891998291,"no","3",72,"self",4,2,4,"read_self","health","Netherlands"
"BPA47","6","value",0.144224777817726,0.039444867521524,"no","3",58,"self",2,4,3,"read_self","climate","Netherlands"
"BPA47","6","auditory",0.144224777817726,1.12419641017914,"no","3",58,"self",2,4,3,"read_self","climate","Netherlands"
"BPA47","6","sensorimotor",0.144224777817726,0.620735228061676,"no","3",58,"self",2,4,3,"read_self","climate","Netherlands"
"BPA47","75","value",-1.06067764759064,-1.6348819732666,"yes","3",59,"self",3,4,3,"read_self","health","Netherlands"
"BPA47","75","auditory",-1.06067764759064,-1.43031477928162,"yes","3",59,"self",3,4,3,"read_self","health","Netherlands"
"BPA47","75","sensorimotor",-1.06067764759064,-1.19939231872559,"yes","3",59,"self",3,4,3,"read_self","health","Netherlands"
"BPA47","76","value",-0.240141808986664,-0.614358484745026,"no","3",57,"self",2,2,2,"read_self","climate","Netherlands"
"BPA47","76","auditory",-0.240141808986664,-0.736960768699646,"no","3",57,"self",2,2,2,"read_self","climate","Netherlands"
"BPA47","76","sensorimotor",-0.240141808986664,-0.540826499462128,"no","3",57,"self",2,2,2,"read_self","climate","Netherlands"
"BPA47","78","value",0.072169683873653,-0.057048320770264,"no","3",70,"self",2,1,1,"read_self","health","Netherlands"
"BPA47","78","auditory",0.072169683873653,0.025237334892154,"no","3",70,"self",2,1,1,"read_self","health","Netherlands"
"BPA47","78","sensorimotor",0.072169683873653,-0.102873742580414,"no","3",70,"self",2,1,1,"read_self","health","Netherlands"
"BPA47","87","value",-0.247502461075783,-0.885094523429871,"no","3",69,"self",4,4,4,"read_self","climate","Netherlands"
"BPA47","87","auditory",-0.247502461075783,-0.284671127796173,"no","3",69,"self",4,4,4,"read_self","climate","Netherlands"
"BPA47","87","sensorimotor",-0.247502461075783,-0.300470024347305,"no","3",69,"self",4,4,4,"read_self","climate","Netherlands"
"BPA48","29","value",0.413102954626083,-0.105576351284981,"no","1",18,"control",3,1,3,"read_control","health","Netherlands"
"BPA48","29","auditory",0.413102954626083,0.511219024658203,"no","1",18,"control",3,1,3,"read_control","health","Netherlands"
"BPA48","29","sensorimotor",0.413102954626083,0.540788412094116,"no","1",18,"control",3,1,3,"read_control","health","Netherlands"
"BPA48","32","value",0.26919150352478,-0.295899987220764,"no","1",20,"control",4,3,3,"read_control","climate","Netherlands"
"BPA48","32","auditory",0.26919150352478,0.394950956106186,"no","1",20,"control",4,3,3,"read_control","climate","Netherlands"
