"article_cond","SID","article_number","exclude_item","topic","n_words","msg_rel_self","msg_rel_social","msg_share_broad","msg_share_narrow"
"other","BB-W1-2421",14,0,"climate",10,68,60,10,10
"other","BB-W1-2421",19,0,"climate",9,73,62,10,11
"other","BB-W1-2422",7,0,"climate",17,40,40,0,20
"other","BB-W1-2422",9,0,"climate",9,30,35,0,10
"other","BB-W1-2422",15,0,"climate",10,50,40,0,10
"other","BB-W1-2422",22,0,"climate",11,50,40,0,25
"other","BB-W1-2422",26,0,"climate",11,30,40,0,10
"other","BB-W1-2440",8,0,"climate",20,80,80,66,78
"other","BB-W1-2440",16,0,"climate",38,79,81,71,83
"other","BB-W1-2440",17,0,"climate",46,84,87,75,82
"other","BB-W1-2440",20,0,"climate",42,87,83,70,83
"other","BB-W1-2440",24,0,"climate",31,91,83,64,83
"other","BB-W1-2461",1,0,"climate",25,87,59,27,91
"other","BB-W1-2461",7,0,"climate",36,84,88,9,78
"other","BB-W1-2461",13,0,"climate",28,59,57,13,87
"other","BB-W1-2461",18,0,"climate",20,94,84,14,96
"other","BB-W1-2461",23,0,"climate",23,81,81,10,92
"other","BB-W1-2466",3,0,"climate",13,30,30,10,30
"other","BB-W1-2466",11,0,"climate",11,10,10,0,10
"other","BB-W1-2466",12,0,"climate",14,80,50,0,50
"other","BB-W1-2466",15,0,"climate",15,0,55,0,40
"other","BB-W1-2466",20,0,"climate",17,0,23,0,0
"other","BB-W1-2474",1,0,"climate",43,53,53,0,76
"other","BB-W1-2474",12,0,"climate",31,73,72,0,71
"other","BB-W1-2474",17,0,"climate",44,51,53,0,46
"other","BB-W1-2474",21,0,"climate",34,25,27,0,0
"other","BB-W1-2474",23,0,"climate",39,56,57,0,41
"other","BB-W1-2476",9,0,"climate",39,70,70,65,55
"other","BB-W1-2476",11,0,"climate",47,85,90,55,70
"other","BB-W1-2476",14,0,"climate",23,10,10,30,40
"other","BB-W1-2476",15,0,"climate",42,100,100,80,100
"other","BB-W1-2476",24,0,"climate",26,35,40,65,50
"other","BB-W1-2480",8,0,"climate",14,8,11,38,12
"other","BB-W1-2480",11,0,"climate",24,72,29,45,67
"other","BB-W1-2480",21,0,"climate",15,80,56,66,27
"other","BB-W1-2480",22,0,"climate",11,85,15,38,64
"other","BB-W1-2480",26,0,"climate",19,92,62,61,37
"other","BB-W1-2501",3,0,"climate",20,80,81,91,69
"other","BB-W1-2501",12,0,"climate",16,80,80,70,50
"other","BB-W1-2501",21,0,"climate",34,96,97,82,57
"other","BB-W1-2501",22,0,"climate",40,89,88,81,49
"other","BB-W1-2501",25,0,"climate",38,90,91,71,57
"other","BB-W1-2527",12,0,"climate",14,100,100,61,64
"other","BB-W1-2527",14,0,"climate",14,100,100,58,52
"other","BB-W1-2527",20,0,"climate",18,97,97,62,48
"other","BB-W1-2527",21,0,"climate",14,100,100,62,63
"other","BB-W1-2527",24,0,"climate",14,100,100,62,65
"other","BB-W1-2544",5,0,"climate",15,100,100,94,100
"other","BB-W1-2544",6,0,"climate",10,100,100,98,100
"other","BB-W1-2544",8,0,"climate",16,100,100,100,100
"other","BB-W1-2544",11,0,"climate",9,100,100,81,73
"other","BB-W1-2544",14,0,"climate",24,100,100,100,100
"other","BB-W1-2564",1,0,"climate",15,62,63,54,56
"other","BB-W1-2564",2,0,"climate",28,78,83,67,81
"other","BB-W1-2564",7,0,"climate",34,87,98,85,94
"other","BB-W1-2564",18,0,"climate",33,93,99,82,84
"other","BB-W1-2564",19,0,"climate",27,81,89,68,68
"other","BB-W1-2578",9,0,"climate",11,75,76,73,74
"other","BB-W1-2578",11,0,"climate",10,72,72,73,86
"other","BB-W1-2578",22,0,"climate",11,74,67,64,74
"other","BB-W1-2612",10,0,"climate",10,28,50,6,6
"other","BB-W1-2612",15,0,"climate",11,62,62,10,45
"other","BB-W1-2612",16,0,"climate",11,50,49,8,28
"other","BB-W1-2612",20,0,"climate",7,14,21,8,5
"other","BB-W1-2619",2,0,"climate",27,37,20,76,49
"other","BB-W1-2619",6,0,"climate",17,7,24,73,58
"other","BB-W1-2619",9,0,"climate",16,60,47,66,49
"other","BB-W1-2619",12,0,"climate",22,100,73,62,45
"other","BB-W1-2619",21,0,"climate",19,97,75,67,58
"other","BB-W1-2625",1,0,"climate",20,77,80,81,56
"other","BB-W1-2625",5,0,"climate",27,84,73,73,59
"other","BB-W1-2625",16,0,"climate",19,91,85,64,83
"other","BB-W1-2625",24,0,"climate",16,79,62,64,77
"other","BB-W1-2625",26,0,"climate",21,73,97,68,86
"other","BB-W1-2638",5,0,"climate",28,37,45,73,78
"other","BB-W1-2638",10,0,"climate",19,76,80,78,79
"other","BB-W1-2638",11,0,"climate",29,37,35,63,53
"other","BB-W1-2638",17,0,"climate",20,96,97,91,92
"other","BB-W1-2638",20,0,"climate",19,88,83,84,88
"other","BB-W1-2644",4,0,"climate",31,37,26,0,0
"other","BB-W1-2644",5,0,"climate",26,64,83,27,64
"other","BB-W1-2644",13,0,"climate",18,74,68,73,63
"other","BB-W1-2644",22,0,"climate",26,59,60,43,23
"other","BB-W1-2644",24,0,"climate",26,65,73,30,34
"other","BB-W1-2656",3,0,"climate",18,5,9,0,1
"other","BB-W1-2656",15,0,"climate",19,50,60,0,0
"other","BB-W1-2656",18,0,"climate",22,5,9,0,0
"other","BB-W1-2656",19,0,"climate",20,24,36,0,0
"other","BB-W1-2656",20,0,"climate",13,64,77,0,1
"other","BB-W1-2679",2,0,"climate",22,65,68,40,26
"other","BB-W1-2679",10,0,"climate",26,77,70,36,19
"other","BB-W1-2679",14,0,"climate",15,90,89,50,46
"other","BB-W1-2679",17,0,"climate",22,86,80,35,26
"other","BB-W1-2679",23,0,"climate",18,71,69,40,26
"other","BB-W1-2693",7,0,"climate",13,46,89,20,68
"other","BB-W1-2693",13,0,"climate",15,4,24,1,3
"other","BB-W1-2693",15,0,"climate",10,37,72,26,50
"other","BB-W1-2693",18,0,"climate",12,27,73,3,56
"other","BB-W1-2693",19,0,"climate",16,4,62,4,41
"other","BB-W1-2715",4,0,"climate",16,6,26,19,40
"other","BB-W1-2715",11,0,"climate",17,12,26,13,25
"other","BB-W1-2715",17,0,"climate",23,49,70,23,50
"other","BB-W1-2715",24,0,"climate",13,47,58,27,42
"other","BB-W1-2715",26,0,"climate",23,62,84,29,62
"other","BB-W1-2733",3,0,"climate",6,10,20,30,20
"other","BB-W1-2733",7,0,"climate",23,10,19,21,30
"other","BB-W1-2733",8,0,"climate",14,10,60,20,50
"other","BB-W1-2733",15,0,"climate",18,80,80,50,70
"other","BB-W1-2733",22,0,"climate",10,10,50,65,20
"other","BB-W1-2768",1,0,"climate",8,79,79,77,71
"other","BB-W1-2768",3,0,"climate",8,0,52,62,66
"other","BB-W1-2768",14,0,"climate",6,74,80,68,69
"other","BB-W1-2768",20,0,"climate",6,68,81,62,67
"other","BB-W1-2776",3,0,"climate",31,80,80,80,80
"other","BB-W1-2776",7,0,"climate",37,60,71,70,70
"other","BB-W1-2776",11,0,"climate",34,79,80,70,70
"other","BB-W1-2776",20,0,"climate",20,40,40,40,30
"other","BB-W1-2776",21,0,"climate",34,50,60,70,71
"other","BB-W1-2780",12,0,"climate",6,35,30,40,40
"other","BB-W1-2780",14,0,"climate",12,50,40,51,50
"other","BB-W1-2780",16,0,"climate",13,50,50,65,40
"other","BB-W1-2780",23,0,"climate",8,40,30,60,40
"other","BB-W1-2809",5,0,"climate",10,0,50,0,0
"other","BB-W1-2809",15,0,"climate",17,50,50,0,0
"other","BB-W1-2809",16,0,"climate",10,50,50,0,0
"other","BB-W1-2809",24,0,"climate",14,20,60,0,0
"other","BB-W1-2809",25,0,"climate",10,20,50,0,0
"other","BB-W1-2812",7,0,"climate",14,10,80,15,90
"other","BB-W1-2812",13,0,"climate",12,30,50,25,60
"other","BB-W1-2812",21,0,"climate",25,40,75,60,70
"other","BB-W1-2812",23,0,"climate",14,50,50,30,30
"other","BB-W1-2812",26,0,"climate",8,100,100,50,40
"other","BB-W1-2819",7,0,"climate",18,25,38,36,50
"other","BB-W1-2819",11,0,"climate",16,12,50,20,30
"other","BB-W1-2819",15,0,"climate",15,49,51,2,29
"other","BB-W1-2819",22,0,"climate",11,46,45,21,29
"other","BB-W1-2819",26,0,"climate",20,64,64,46,56
"other","BB-W1-2823",7,0,"climate",6,35,49,10,21
"other","BB-W1-2823",9,0,"climate",10,37,48,10,24
"other","BB-W1-2823",18,0,"climate",9,64,67,10,16
"other","BB-W1-2823",19,0,"climate",10,39,44,10,34
"other","BB-W1-2823",25,0,"climate",11,41,47,10,28
"other","BB-W1-2863",7,0,"climate",24,54,75,56,88
"other","BB-W1-2863",14,0,"climate",16,39,69,46,70
"other","BB-W1-2863",16,0,"climate",31,44,69,45,79
"other","BB-W1-2863",21,0,"climate",18,10,70,63,40
"other","BB-W1-2863",25,0,"climate",15,83,90,67,89
"other","BB-W1-2866",8,0,"climate",43,62,50,55,50
"other","BB-W1-2866",12,0,"climate",23,24,21,21,22
"other","BB-W1-2866",16,0,"climate",26,18,10,14,12
"other","BB-W1-2866",23,0,"climate",18,12,18,21,14
"other","BB-W1-2866",25,0,"climate",26,9,14,2,2
"other","BB-W1-2889",2,0,"climate",34,0,0,0,0
"other","BB-W1-2889",5,0,"climate",18,20,10,0,0
"other","BB-W1-2889",11,0,"climate",16,0,0,0,0
"other","BB-W1-2889",19,0,"climate",10,5,5,0,0
"other","BB-W1-2889",23,0,"climate",15,0,0,0,0
"other","BB-W1-2901",3,0,"climate",26,100,100,100,100
"other","BB-W1-2901",4,0,"climate",35,86,86,58,85
"other","BB-W1-2901",15,0,"climate",21,77,76,29,83
"other","BB-W1-2901",17,0,"climate",21,100,100,47,87
"other","BB-W1-2901",19,0,"climate",48,100,100,100,100
"other","BB-W1-2929",3,0,"climate",29,78,90,100,86
"other","BB-W1-2929",4,0,"climate",21,79,60,78,46
"other","BB-W1-2929",6,0,"climate",15,86,68,90,71
"other","BB-W1-2929",21,0,"climate",10,81,88,78,57
"other","BB-W1-2929",22,0,"climate",18,84,65,86,72
"other","BB-W1-2941",1,0,"climate",40,82,82,30,71
"other","BB-W1-2941",7,0,"climate",46,2,31,37,70
"other","BB-W1-2941",19,0,"climate",41,100,100,12,57
"other","BB-W1-2941",22,0,"climate",38,0,23,24,88
"other","BB-W1-2941",26,0,"climate",40,66,67,2,19
"other","BB-W1-2966",9,0,"climate",19,44,52,2,25
"other","BB-W1-2966",17,0,"climate",33,66,66,11,58
"other","BB-W1-2966",20,0,"climate",20,79,61,5,27
"other","BB-W1-2966",22,0,"climate",25,29,91,4,82
"other","BB-W1-2966",26,0,"climate",16,92,65,16,77
"other","BB-W1-2970",4,0,"climate",17,100,100,50,50
"other","BB-W1-2970",13,0,"climate",25,100,100,50,50
"other","BB-W1-2970",19,0,"climate",24,100,100,50,50
"other","BB-W1-2970",22,0,"climate",26,100,100,50,50
"other","BB-W1-2970",25,0,"climate",39,100,100,50,50
"other","BB-W1-2981",9,0,"climate",23,70,71,10,40
"other","BB-W1-2981",11,0,"climate",32,5,5,12,21
"other","BB-W1-2981",17,0,"climate",24,61,51,40,55
"other","BB-W1-2981",18,0,"climate",36,36,66,36,23
"other","BB-W1-2981",26,0,"climate",25,65,63,47,65
"other","BB-W1-3013",4,0,"climate",40,50,50,80,80
"other","BB-W1-3013",6,0,"climate",38,70,70,70,70
"other","BB-W1-3013",8,0,"climate",38,50,50,50,50
"other","BB-W1-3013",25,0,"climate",94,70,70,70,70
"other","BB-W1-3013",26,0,"climate",101,71,70,70,71
"other","BB-W1-3018",5,0,"climate",15,100,100,0,100
"other","BB-W1-3018",8,0,"climate",19,80,80,0,50
"other","BB-W1-3018",17,0,"climate",11,100,100,0,80
"other","BB-W1-3018",25,0,"climate",16,50,100,0,80
"other","BB-W1-3033",2,0,"climate",7,70,70,5,5
"other","BB-W1-3033",5,0,"climate",11,71,71,5,3
"other","BB-W1-3033",23,0,"climate",14,76,76,10,5
"other","BB-W1-3033",24,0,"climate",8,100,100,50,10
"other","BB-W1-3033",26,0,"climate",22,100,100,60,95
"other","BB-W1-3058",2,0,"climate",8,100,100,52,52
"other","BB-W1-3058",14,0,"climate",14,88,87,64,64
"other","BB-W1-3058",17,0,"climate",20,100,100,80,82
"other","BB-W1-3058",18,0,"climate",20,100,100,100,78
"other","BB-W1-3058",23,0,"climate",25,100,100,100,100
"other","BB-W1-3063",12,0,"climate",24,65,84,57,53
"other","BB-W1-3063",13,0,"climate",20,75,82,73,43
"other","BB-W1-3063",15,0,"climate",27,64,67,69,66
"other","BB-W1-3063",20,0,"climate",35,77,82,62,46
"other","BB-W1-3063",26,0,"climate",27,81,83,76,79
"other","BB-W1-3088",3,0,"climate",19,52,52,51,51
"other","BB-W1-3088",7,0,"climate",16,19,62,51,72
"other","BB-W1-3088",8,0,"climate",13,72,61,61,42
"other","BB-W1-3088",17,0,"climate",13,63,63,30,52
"other","BB-W1-3088",25,0,"climate",12,51,84,62,41
"other","BB-W1-3095",9,0,"climate",18,40,43,41,40
"other","BB-W1-3095",15,0,"climate",29,40,43,21,28
"other","BB-W1-3095",16,0,"climate",11,74,61,49,58
"other","BB-W1-3095",21,0,"climate",19,73,79,50,62
"other","BB-W1-3095",23,0,"climate",17,57,51,45,47
"other","BB-W1-3128",2,0,"climate",13,68,61,44,60
"other","BB-W1-3128",6,0,"climate",13,73,69,51,78
"other","BB-W1-3128",13,0,"climate",13,91,91,42,61
"other","BB-W1-3128",14,0,"climate",17,51,38,20,70
"other","BB-W1-3128",21,0,"climate",19,67,67,85,89
"other","BB-W1-3163",5,0,"climate",15,73,73,80,77
"other","BB-W1-3163",10,0,"climate",21,72,72,75,71
"other","BB-W1-3163",15,0,"climate",9,72,73,62,74
"other","BB-W1-3163",24,0,"climate",15,79,79,71,78
"other","BB-W1-3163",25,0,"climate",17,74,77,83,98
"other","BB-W1-3173",2,0,"climate",15,49,57,39,40
"other","BB-W1-3173",20,0,"climate",22,43,42,13,16
"other","BB-W1-3173",21,0,"climate",10,24,31,14,13
"other","BB-W1-3173",22,0,"climate",11,93,74,50,58
"other","BB-W1-3173",25,0,"climate",20,65,61,41,54
"other","BB-W1-3195",4,0,"climate",10,40,41,21,28
"other","BB-W1-3195",15,0,"climate",7,48,48,19,31
"other","BB-W1-3195",21,0,"climate",18,27,28,21,25
"other","BB-W1-3195",22,0,"climate",15,55,49,31,43
"other","BB-W1-3195",23,0,"climate",18,60,47,29,45
"other","BB-W1-3243",12,0,"climate",19,85,85,20,50
"other","BB-W1-3243",15,0,"climate",26,90,90,10,50
"other","BB-W1-3243",16,0,"climate",28,50,30,10,40
"other","BB-W1-3243",20,0,"climate",26,20,70,10,5
"other","BB-W1-3243",21,0,"climate",28,20,20,10,10
"other","BB-W1-3245",21,0,"climate",30,93,100,82,51
"other","BB-W1-3245",22,0,"climate",53,100,100,99,100
"other","BB-W1-3245",23,0,"climate",33,91,100,77,91
"other","BB-W1-3245",24,0,"climate",23,100,100,100,100
"other","BB-W1-3245",25,0,"climate",22,100,100,89,64
"other","BB-W1-3280",1,0,"climate",20,61,70,35,21
"other","BB-W1-3280",6,0,"climate",16,1,0,12,1
"other","BB-W1-3280",9,0,"climate",25,73,85,59,84
"other","BB-W1-3280",12,0,"climate",16,85,84,40,60
"other","BB-W1-3280",14,0,"climate",24,88,94,72,11
"other","BB-W1-3283",5,0,"climate",17,70,75,82,65
"other","BB-W1-3283",9,0,"climate",12,85,91,88,80
"other","BB-W1-3283",13,0,"climate",11,74,65,66,62
"other","BB-W1-3283",21,0,"climate",15,72,78,68,55
"other","BB-W1-3283",22,0,"climate",10,78,65,88,72
"other","BB-W1-3316",5,0,"climate",29,100,100,14,100
"other","BB-W1-3316",7,0,"climate",31,18,35,12,48
"other","BB-W1-3316",10,0,"climate",33,82,82,18,100
"other","BB-W1-3316",11,0,"climate",26,82,90,11,24
"other","BB-W1-3316",21,0,"climate",34,49,48,9,100
"other","BB-W1-3320",3,0,"climate",17,100,100,0,50
"other","BB-W1-3320",6,0,"climate",11,100,100,0,50
"other","BB-W1-3320",7,0,"climate",15,100,100,0,50
"other","BB-W1-3320",11,0,"climate",32,100,100,0,50
"other","BB-W1-3321",1,0,"climate",12,72,90,51,26
"other","BB-W1-3321",2,0,"climate",13,54,72,20,6
"other","BB-W1-3321",4,0,"climate",11,39,57,25,4
"other","BB-W1-3321",14,0,"climate",13,73,82,40,19
"other","BB-W1-3321",24,0,"climate",15,64,69,36,11
"other","BB-W1-3340",1,0,"climate",41,72,79,28,38
"other","BB-W1-3340",5,0,"climate",72,63,69,48,49
"other","BB-W1-3340",6,0,"climate",44,51,50,21,44
"other","BB-W1-3340",8,0,"climate",35,51,61,15,13
"other","BB-W1-3340",15,0,"climate",41,60,61,30,38
"other","BB-W1-3364",5,0,"climate",14,21,20,32,36
"other","BB-W1-3364",13,0,"climate",12,4,3,25,16
"other","BB-W1-3364",19,0,"climate",12,11,15,23,49
"other","BB-W1-3364",20,0,"climate",17,45,55,57,53
"other","BB-W1-3364",22,0,"climate",8,43,56,78,67
"other","BB-W1-3390",1,0,"climate",49,100,100,60,85
"other","BB-W1-3390",2,0,"climate",34,45,80,15,30
"other","BB-W1-3390",11,0,"climate",38,70,70,25,50
"other","BB-W1-3390",16,0,"climate",39,60,75,15,35
"other","BB-W1-3390",24,0,"climate",50,65,30,60,75
"other","BB-W1-3411",4,0,"climate",38,51,51,17,72
"other","BB-W1-3411",10,0,"climate",15,51,51,20,28
"other","BB-W1-3411",14,0,"climate",9,51,40,9,20
"other","BB-W1-3411",22,0,"climate",16,48,39,10,40
"other","BB-W1-3411",23,0,"climate",19,51,51,19,51
"other","BB-W1-3413",16,0,"climate",12,100,100,100,50
"other","BB-W1-3413",18,0,"climate",14,80,80,60,0
"other","BB-W1-3413",19,0,"climate",14,100,100,100,52
"other","BB-W1-3413",20,0,"climate",8,10,80,50,50
"other","BB-W1-3445",4,0,"climate",21,63,63,64,74
"other","BB-W1-3445",12,0,"climate",42,84,85,65,76
"other","BB-W1-3445",17,0,"climate",28,90,89,72,74
"other","BB-W1-3445",20,0,"climate",41,88,89,65,66
"other","BB-W1-3445",25,0,"climate",22,92,89,61,75
"other","BB-W1-3459",4,0,"climate",9,70,76,60,80
"other","BB-W1-3459",9,0,"climate",20,90,93,75,90
"other","BB-W1-3459",11,0,"climate",13,70,91,30,91
"other","BB-W1-3459",23,0,"climate",30,98,96,84,93
"other","BB-W1-3459",26,0,"climate",32,91,95,88,91
"other","BB-W1-3475",1,0,"climate",19,62,60,29,18
"other","BB-W1-3475",7,0,"climate",20,71,72,55,56
"other","BB-W1-3475",8,0,"climate",25,71,71,63,64
"other","BB-W1-3475",18,0,"climate",22,52,79,65,64
"other","BB-W1-3475",21,0,"climate",17,60,64,64,62
"other","BB-W1-3478",5,0,"climate",35,68,72,68,76
"other","BB-W1-3478",6,0,"climate",29,68,68,50,59
"other","BB-W1-3478",12,0,"climate",40,52,54,56,53
"other","BB-W1-3478",16,0,"climate",25,64,63,40,62
"other","BB-W1-3478",25,0,"climate",49,63,63,40,56
"other","BB-W1-3492",2,0,"climate",14,19,17,14,6
"other","BB-W1-3492",4,0,"climate",15,33,48,32,39
"other","BB-W1-3492",5,0,"climate",31,25,33,14,9
"other","BB-W1-3492",6,0,"climate",34,45,41,19,14
"other","BB-W1-3492",25,0,"climate",31,21,25,11,5
"other","BB-W1-3503",7,0,"climate",41,58,63,26,42
"other","BB-W1-3503",12,0,"climate",35,74,64,43,73
"other","BB-W1-3503",15,0,"climate",28,56,69,28,47
"other","BB-W1-3503",19,0,"climate",35,15,32,19,23
"other","BB-W1-3503",24,0,"climate",34,75,76,27,75
"other","BB-W1-3533",3,0,"climate",11,87,86,30,27
"other","BB-W1-3533",11,0,"climate",16,95,93,26,36
"other","BB-W1-3533",14,0,"climate",13,94,94,29,62
"other","BB-W1-3533",16,0,"climate",16,75,74,23,28
"other","BB-W1-3533",24,0,"climate",14,89,88,15,17
"other","BB-W1-3536",3,0,"climate",12,0,0,0,0
"other","BB-W1-3536",6,0,"climate",7,0,0,0,0
"other","BB-W1-3536",14,0,"climate",11,5,12,0,0
"other","BB-W1-3536",15,0,"climate",14,21,23,0,0
"other","BB-W1-3536",24,0,"climate",13,50,50,0,0
"other","BB-W1-3576",5,0,"climate",14,80,80,81,80
"other","BB-W1-3576",8,0,"climate",7,87,84,87,88
"other","BB-W1-3576",14,0,"climate",13,83,81,83,82
"other","BB-W1-3576",22,0,"climate",8,82,78,86,84
"other","BB-W1-3609",1,0,"climate",14,100,100,100,100
"other","BB-W1-3609",9,0,"climate",14,100,100,100,100
"other","BB-W1-3609",10,0,"climate",13,100,100,100,60
"other","BB-W1-3609",23,0,"climate",12,100,100,100,100
"other","BB-W1-3609",24,0,"climate",10,95,90,100,100
"other","BB-W1-3610",1,0,"climate",46,8,2,0,0
"other","BB-W1-3610",7,0,"climate",39,25,36,9,25
"other","BB-W1-3610",8,0,"climate",21,27,40,19,28
"other","BB-W1-3610",17,0,"climate",44,43,46,9,35
"other","BB-W1-3610",23,0,"climate",35,3,5,7,7
"other","BB-W1-3623",5,0,"climate",20,58,46,20,35
"other","BB-W1-3623",11,0,"climate",21,42,21,19,51
"other","BB-W1-3623",13,0,"climate",22,35,27,40,20
"other","BB-W1-3623",20,0,"climate",26,36,27,30,62
"other","BB-W1-3623",22,0,"climate",23,25,19,10,19
"other","BB-W1-3631",5,0,"climate",37,70,70,66,44
"other","BB-W1-3631",6,0,"climate",43,45,45,66,50
"other","BB-W1-3631",15,0,"climate",29,15,10,50,30
"other","BB-W1-3631",16,0,"climate",40,40,40,60,45
"other","BB-W1-3631",17,0,"climate",38,75,75,50,40
"other","BB-W1-3642",7,0,"climate",19,10,40,10,20
"other","BB-W1-3642",8,0,"climate",13,100,100,100,100
"other","BB-W1-3642",13,0,"climate",19,80,70,70,70
"other","BB-W1-3642",21,0,"climate",18,40,40,50,30
"other","BB-W1-3642",26,0,"climate",14,100,100,60,90
"other","BB-W1-3673",3,0,"climate",24,85,82,94,91
"other","BB-W1-3673",10,0,"climate",13,96,96,96,96
"other","BB-W1-3673",15,0,"climate",7,84,48,84,84
"other","BB-W1-3673",17,0,"climate",20,92,89,100,91
"other","BB-W1-3673",24,0,"climate",26,94,95,99,95
"other","BB-W1-3680",1,0,"climate",24,81,83,50,81
"other","BB-W1-3680",4,0,"climate",14,34,34,19,35
"other","BB-W1-3680",8,0,"climate",24,78,79,50,75
"other","BB-W1-3680",11,0,"climate",13,69,70,40,70
"other","BB-W1-3680",17,0,"climate",15,78,78,51,65
"other","BB-W1-3701",6,0,"climate",46,84,69,72,61
"other","BB-W1-3701",11,0,"climate",55,93,72,80,79
"other","BB-W1-3701",12,0,"climate",73,100,97,80,78
"other","BB-W1-3701",20,0,"climate",87,71,61,9,0
"other","BB-W1-3701",25,0,"climate",48,100,90,80,79
"other","BB-W1-3712",10,0,"climate",19,77,76,21,57
"other","BB-W1-3712",11,0,"climate",25,100,100,61,81
"other","BB-W1-3712",16,0,"climate",23,90,90,55,80
"other","BB-W1-3712",18,0,"climate",15,90,90,50,80
"other","BB-W1-3712",21,0,"climate",11,70,75,50,70
"other","BB-W1-3722",2,0,"climate",20,19,9,26,0
"other","BB-W1-3722",3,0,"climate",13,40,80,60,0
"other","BB-W1-3722",16,0,"climate",10,37,20,62,0
"other","BB-W1-3722",17,0,"climate",11,36,76,83,0
"other","BB-W1-3722",18,0,"climate",7,48,34,37,0
"other","BB-W1-3754",2,0,"climate",12,50,36,0,19
"other","BB-W1-3754",9,0,"climate",9,45,27,0,16
"other","BB-W1-3754",12,0,"climate",10,55,43,0,28
"other","BB-W1-3754",13,0,"climate",21,55,41,0,44
"other","BB-W1-3754",21,0,"climate",7,47,45,0,30
"other","BB-W1-3764",4,0,"climate",23,86,81,33,100
"other","BB-W1-3764",5,0,"climate",34,97,87,30,100
"other","BB-W1-3764",19,0,"climate",24,97,98,1,100
"other","BB-W1-3764",20,0,"climate",24,100,100,1,87
"other","BB-W1-3764",23,0,"climate",30,77,72,22,100
"other","BB-W1-3778",5,0,"climate",15,94,95,94,95
"other","BB-W1-3778",6,0,"climate",28,90,90,92,92
"other","BB-W1-3778",11,0,"climate",12,91,91,91,91
"other","BB-W1-3778",19,0,"climate",17,94,94,94,94
"other","BB-W1-3778",20,0,"climate",16,82,83,84,84
"other","BB-W1-3794",3,0,"climate",10,50,18,5,50
"other","BB-W1-3794",6,0,"climate",17,54,74,8,100
"other","BB-W1-3794",17,0,"climate",38,100,100,14,100
"other","BB-W1-3794",21,0,"climate",18,100,100,15,100
"other","BB-W1-3794",24,0,"climate",12,100,100,5,100
"other","BB-W1-3799",1,0,"climate",10,87,82,70,49
"other","BB-W1-3799",2,0,"climate",8,82,82,92,65
"other","BB-W1-3799",7,0,"climate",15,88,78,61,71
"other","BB-W1-3799",8,0,"climate",10,89,90,82,100
"other","BB-W1-3799",14,0,"climate",8,68,55,60,69
"other","BB-W1-3822",5,0,"climate",28,40,70,60,100
"other","BB-W1-3822",8,0,"climate",42,100,100,100,100
"other","BB-W1-3822",22,0,"climate",39,100,70,100,100
"other","BB-W1-3822",24,0,"climate",26,100,70,100,100
"other","BB-W1-3822",25,0,"climate",41,60,50,70,100
"other","BB-W1-3842",3,0,"climate",31,49,52,55,80
"other","BB-W1-3842",6,0,"climate",23,61,62,65,84
