"SID","article_cond","article_number","topic","msg_rel_self","msg_rel_social","LiveShare","n_articles","sharing_type","msg_share","sharing_type_key","comment","Article.Title","Source.URL","Topic","check","n_words"
"s403","control",63,"health",0,0,0,4,0,0,"msg_share_narrow","People who know the least about GMO's are most likely to oppose them.","Opposed to G.M.O.s? How Much Do You Know About Them?","https://www.nytimes.com/2019/01/15/well/eat/gmo-foods-genetically-modified-knowledge.html","wellness",0,13
"s403","self",77,"climate",100,100,0,4,0,10,"msg_share_narrow","I live in the Unites States in the west in a state that sees wildfires often.","The Amazon, Siberia, Indonesia A World of Fire","https://www.nytimes.com/2019/08/28/climate/fire-amazon-africa-siberia-worldwide.html","climate",0,16
"s403","other",8,"health",0,40,0,4,0,0,"msg_share_narrow","I know several people that are trying to lose weight through the current fad diets","A Possible Weight Loss Strategy: Skip Breakfast Before Exercise","https://www.nytimes.com/2019/05/22/well/move/a-possible-weight-loss-strategy-skip-breakfast-before-exercise.html","wellness",0,15
"s403","self",98,"climate",60,70,0,4,0,0,"msg_share_narrow","Although flooding from climate change doesn't affect me personally the migration of people that could be caused by this very well could affect me through more expensive and less housing available.","What Land Will Be Underwater in 20 Years? Figuring It Out Could Be Lucrative","https://www.nytimes.com/2018/02/23/climate/mapping-future-climate-risk.html","climate",0,31
"s404","self",36,"health",30,60,0,4,0,60,"msg_share_narrow","I would not any of my loved ones to get breast cancer.","Eating Processed Meats Tied to Breast Cancer Risk","https://www.nytimes.com/2018/10/03/well/eat/eating-processed-meats-tied-to-breast-cancer-risk.html","wellness",0,12
"s404","control",66,"climate",70,70,0,4,0,30,"msg_share_narrow","I feel this article is relevant but sometimes it's about functionability. In other words getting groceries from point A to B.","Plastic Bags, or Paper? Here’s What to Consider When You Hit the Grocery Store","https://www.nytimes.com/2019/03/29/climate/plastic-paper-shopping-bags.html","climate",0,21
"s404","other",55,"health",30,40,0,4,0,30,"msg_share_narrow","Times change and this is an example of that. There should definitely be child menus at restaurants.","How to Break Out of the Children’s Menu Trap","https://www.nytimes.com/2019/10/23/well/eat/Children-food-health.html","wellness",0,17
"s404","other",62,"climate",10,20,0,4,0,20,"msg_share_narrow","I am not concerned with this topic. I am more interested in cutting my energy costs.","One Thing You Can Do Switch to a Green Energy Provider","https://www.nytimes.com/2019/09/18/climate/nyt-climate-newsletter-green-energy.html","climate",0,16
"s405","other",96,"climate",60,70,0,10,0,10,"msg_share_narrow","This matters to people I know because they have some family in the Mediterranean region and heritage sites being lost to climate change can have a large cultural impact on these places.","We’re Covering Heritage Sites Threatened by Climate Change. The List Just Got Longer.","https://www.nytimes.com/2018/10/16/climate/climate-change-historic-sites.html","climate",0,32
"s405","control",30,"health",90,70,0,10,0,50,"msg_share_narrow","This article analyzes gut bacteria in both athletic and sedentary people and finds that athletes have more of the bacteria called Veillonella. If this bacteria is sold as a supplement it could lead to better exercise capacity in all humans.","Could a Gut Bacteria Supplement Make Us Run Faster?","https://www.nytimes.com/2019/06/26/well/move/could-a-gut-bacteria-supplement-make-us-run-faster.html","wellness",0,40
"s405","self",2,"climate",90,90,0,10,0,20,"msg_share_narrow","This article matters to me because there are some things in this article that I have not recycled properly and after reading this article I'm going to try to follow the guidelines presented.","6 Things You’re Recycling Wrong","https://www.nytimes.com/2018/05/29/climate/recycling-wrong-mistakes.html","climate",0,33
"s405","other",55,"health",20,80,0,10,0,40,"msg_share_narrow","This article matters to people I know because some of my friends have children and it is important to expose to children to many varieties of food at a young age. Only feeding them unhealthy fried or simplistic foods will cause them to only eat those foods when they become adults which can lead to health problems in the future.","How to Break Out of the Children’s Menu Trap","https://www.nytimes.com/2019/10/23/well/eat/Children-food-health.html","wellness",0,60
"s405","self",54,"climate",80,80,0,10,0,30,"msg_share_narrow","This article matters to me because climate change is a serious global issue. The summers in my hometown have been hotter and hotter every year with peaks reaching some temperatures presented in this article.  I am not a fan of unbearable heat and feel less motivated to go about my day when it is so hot.","How Record Heat Wreaked Havoc on Four Continents","https://www.nytimes.com/2018/07/30/climate/record-heat-waves.html","climate",0,56
"s405","control",33,"health",100,80,0,10,0,80,"msg_share_narrow","This article describes different how different methods of preparing foods can affect the nutrients obtained from consuming the food. For example sauteeeing or boiling spinach can lead to significant differences in the nutrients leftover for us to obtain when eating.","Does Cooking Boost Nutrients in Tomatoes and Spinach?","https://www.nytimes.com/2017/09/01/well/eat/does-cooking-boost-nutrients-in-tomatoes-and-spinach.html","wellness",0,40
"s405","control",98,"climate",20,20,0,10,0,0,"msg_share_narrow","This article is about how climate change and risks might impact global water levels and how some research is being done to see which parts of the world are at risk for permanent flooding. However most climate research is focused on the short time predictions rather than long term.","What Land Will Be Underwater in 20 Years? Figuring It Out Could Be Lucrative","https://www.nytimes.com/2018/02/23/climate/mapping-future-climate-risk.html","climate",0,49
"s405","self",52,"health",60,90,0,10,0,70,"msg_share_narrow","This article matters to me because I take my health and fitness very seriously so this is encouraging me to continue working out regularly and know that it will pay off as I got older and further into my life.","How Exercise Can Keep Aging Muscles and Immune Systems ‘Young’","https://www.nytimes.com/2018/03/14/well/move/how-exercise-can-keep-aging-muscles-and-immune-systems-young.html","wellness",0,40
"s405","other",66,"climate",80,80,0,10,0,20,"msg_share_narrow","This article matters to people I know because everyone I know goes grocery shopping and it is important to know the environmental impact even small choices such as the type of bag you are using makes.","Plastic Bags, or Paper? Here’s What to Consider When You Hit the Grocery Store","https://www.nytimes.com/2019/03/29/climate/plastic-paper-shopping-bags.html","climate",0,36
"s405","self",91,"health",80,20,0,10,0,10,"msg_share_narrow","This article matters to me personally because my grandmother shared a similar experience to the author's grandmother having come to America at an older age than most. My grandmother took me to McDonald's when I was a child and I have memories of having to share burgers and breakfast meals with her and this article reminded me of the struggles she had to endure to make our moments together happy.","Visiting McDonald’s With My Grandmother","https://www.nytimes.com/2017/03/24/well/family/visiting-mcdonalds-with-my-grandmother.html","wellness",0,70
"s406","self",63,"health",100,100,0,14,0,100,"msg_share_narrow","This article has erased my wrong perception about GMOs","Opposed to G.M.O.s? How Much Do You Know About Them?","https://www.nytimes.com/2019/01/15/well/eat/gmo-foods-genetically-modified-knowledge.html","wellness",0,9
"s406","other",44,"climate",70,30,0,14,0,0,"msg_share_narrow","The article has enlightened me on five alternatives to Disposable Cleaning Products","Five Affordable, Effective Alternatives to Disposable Cleaning Products","https://www.nytimes.com/2018/11/21/smarter-living/disposable-cleaning-products-alternatives.html","climate",0,12
"s406","control",8,"health",100,100,0,14,0,0,"msg_share_narrow","I have been enlightened on weight loss","A Possible Weight Loss Strategy: Skip Breakfast Before Exercise","https://www.nytimes.com/2019/05/22/well/move/a-possible-weight-loss-strategy-skip-breakfast-before-exercise.html","wellness",0,7
"s406","self",96,"climate",100,100,0,14,0,0,"msg_share_narrow","I have been enlightened on climate change","We’re Covering Heritage Sites Threatened by Climate Change. The List Just Got Longer.","https://www.nytimes.com/2018/10/16/climate/climate-change-historic-sites.html","climate",0,7
"s406","control",34,"health",100,100,0,14,0,0,"msg_share_narrow","I have been educated that though our bodies react differently to viruses an unhealthy lifestyle poses a great threat to life","Does a ‘Strong’ Immune System Ward Off Colds and Flu?","https://www.nytimes.com/2017/12/29/well/live/does-a-strong-immune-system-ward-off-colds-and-flu.html","wellness",0,21
"s406","other",99,"climate",100,100,0,14,0,0,"msg_share_narrow","I have learnt that flood safety is everyone's business.","What Makes a Catastrophic Flood? And Is Climate Change Causing More of Them?","https://www.nytimes.com/2019/03/22/climate/what-causes-floods.html","climate",0,9
"s406","other",19,"health",100,100,0,14,0,40,"msg_share_narrow","i have learnt that exercising improves a person's health","Being Fit May Be as Good for You as Not Smoking","https://www.nytimes.com/2018/10/31/well/move/being-fit-may-be-as-good-for-you-as-not-smoking.html","wellness",0,9
"s406","control",88,"climate",100,100,0,14,0,20,"msg_share_narrow","i have been educated on the effect of changes in weather patterns on the environment and agricultural productivity","U.S. Climate Report Warns of Damaged Environment and Shrinking Economy","https://www.nytimes.com/2018/11/23/climate/us-climate-report.html","climate",0,18
"s406","self",78,"health",100,100,0,14,0,10,"msg_share_narrow","Excessive sugar intake has dire consequences on a person's health","The Downside of Having a Sweet Tooth","https://www.nytimes.com/2019/07/22/well/eat/the-downside-of-having-a-sweet-tooth.html","wellness",0,10
"s406","self",56,"climate",70,70,0,14,0,0,"msg_share_narrow","Plastics have over the years caused the environment a great harm","How to Break Your Single-Use Plastics Habit","https://www.nytimes.com/2019/04/16/smarter-living/wirecutter/stop-using-single-use-plastics.html","climate",0,11
"s406","other",103,"health",100,80,0,14,0,30,"msg_share_narrow","I have been educated that there are multiple weight loss activities","Why Exercise Alone May Not Be the Key to Weight Loss","https://www.nytimes.com/2018/04/11/well/move/why-exercise-alone-may-not-be-the-key-to-weight-loss.html","wellness",0,11
"s406","control",29,"climate",70,100,0,14,0,0,"msg_share_narrow","All manner of firms should prepare and brace themselves for climate change","Companies See Climate Change Hitting Their Bottom Lines in the Next 5 Years","https://www.nytimes.com/2019/06/04/climate/companies-climate-change-financial-impact.html","climate",0,12
"s406","control",23,"health",100,100,0,14,0,0,"msg_share_narrow","The effect of sporting activities on one's health","Can Low-Impact Sports Like Cycling Be Putting Your Bones at Risk","https://www.nytimes.com/2019/01/30/well/move/can-low-impact-sports-like-cycling-be-putting-your-bones-at-risk.html","wellness",0,8
"s406","self",27,"climate",100,80,0,14,0,10,"msg_share_narrow","Climate change a decider in Elections","Climate Change and the Elections: Five Takeaways","https://www.nytimes.com/2018/11/07/climate/climate-change-midterm-elections.html","climate",0,6
"s408","self",95,"health",60,40,0,5,0,0,"msg_share_narrow","I am competitive in a sport that ages out very young. I am not a runner but I relate to getting older and feeling less capable of competing in my chosen sport","We Slow as We Age, but May Not Need to Slow Too Much","https://www.nytimes.com/2018/10/03/well/move/running-age-declines-slower.html","wellness",0,32
"s408","control",99,"climate",60,70,0,5,0,20,"msg_share_narrow","The article is about whether climate change affects flood patterns the complicated factors involved in that analysis and being prepared for floods","What Makes a Catastrophic Flood? And Is Climate Change Causing More of Them?","https://www.nytimes.com/2019/03/22/climate/what-causes-floods.html","climate",0,22
"s408","other",25,"health",0,20,0,5,0,10,"msg_share_narrow","I have friends who want to be parents one day and so should know how important exercise is for children","Child’s Play Is Good for All of Us","https://www.nytimes.com/2017/05/03/well/move/childs-play-is-good-for-all-of-us.html","wellness",0,20
"s408","self",69,"climate",70,70,0,5,0,10,"msg_share_narrow","All things environmental should matter to all of us because if we cannot fix the damage we've done to the planet it is likely we won't survive until the next generation","Senate Passes a Sweeping Land Conservation Bill","https://www.nytimes.com/2019/02/12/climate/senate-conservation-bill.html","climate",0,31
"s408","other",93,"health",10,20,0,5,0,0,"msg_share_narrow","I have friends who are not naturally active and don't enjoy exercise but try to work because they worry about their health. This article provides another reason why it might be important to stay active and/or learn new skills like dancing","Walk, Stretch or Dance Dancing May Be Best for the Brain","https://www.nytimes.com/2017/03/29/well/walk-stretch-or-dance-dancing-may-be-best-for-the-brain.html","wellness",0,42
"s409","control",48,"health",0,80,0,7,0,60,"msg_share_narrow","The article is about the correlation between hearing loss and increased risk for accidents.","Hearing Loss May Make You Accident Prone","https://www.nytimes.com/2018/03/27/well/live/hearing-loss-may-make-you-accident-prone.html","wellness",0,14
"s409","other",40,"climate",70,70,0,7,0,70,"msg_share_narrow","I have many friends and associates that are concerned about climate change and its consequences on society.","Faced With Drought, the Pharaohs Tried (and Failed) to Adapt","https://www.nytimes.com/2018/03/30/climate/egypt-climate-drought.html","climate",0,17
"s409","self",22,"health",90,90,0,7,0,70,"msg_share_narrow","This article matters to me because it reminds me that a healthy lifestyle has positive effects on heart health.","Can Lifestyle Changes Remove Plaques in Your Arteries","https://www.nytimes.com/2018/05/18/well/live/plaques-heart-attack-diet-exercise-smoking-eat-stress.html","wellness",0,19
"s409","other",10,"climate",40,60,0,7,0,40,"msg_share_narrow","I know many people that live in the areas of Florida impacted by the agal blooms and their daily lives are impacted by it.","A Toxic Tide Is Killing Florida Wildlife","https://www.nytimes.com/2018/07/30/climate/florida-red-tide-algae.html","climate",0,24
"s409","self",105,"health",90,90,0,7,0,80,"msg_share_narrow","This article matters to me because it relates to a major issue in my life exercise and weight loss/gain.","Why So Many of Us Don’t Lose Weight When We Exercise","https://www.nytimes.com/2019/07/03/well/move/weight-loss-gain-exercise.html","wellness",0,20
"s409","control",44,"climate",60,70,0,7,0,40,"msg_share_narrow","This article is about the disadvantages and alternatives to disposable cleaning products.","Five Affordable, Effective Alternatives to Disposable Cleaning Products","https://www.nytimes.com/2018/11/21/smarter-living/disposable-cleaning-products-alternatives.html","climate",0,12
"s409","control",78,"health",80,80,0,7,0,60,"msg_share_narrow","This article is about the negative health effects of added sugars especially high-fructose corn syrup.","The Downside of Having a Sweet Tooth","https://www.nytimes.com/2019/07/22/well/eat/the-downside-of-having-a-sweet-tooth.html","wellness",0,16
"s411","control",95,"health",0,0,0,7,0,0,"msg_share_narrow","Aging and the effects on runners. And the creation of a new calculator to figure out speed based on age.","We Slow as We Age, but May Not Need to Slow Too Much","https://www.nytimes.com/2018/10/03/well/move/running-age-declines-slower.html","wellness",0,20
"s411","self",62,"climate",20,20,0,7,0,0,"msg_share_narrow","Clean energy has always been something I am always wanting to move forward with. Clean energy cleaner planet. And with climate. change. I would like to have that peace of mind as well that generations down the line still have a home to live on.","One Thing You Can Do Switch to a Green Energy Provider","https://www.nytimes.com/2019/09/18/climate/nyt-climate-newsletter-green-energy.html","climate",0,45
"s411","other",52,"health",20,40,0,7,0,40,"msg_share_narrow","The fight against aging has always existed knowing that someday we could stop it would be amazing in some ways awful in others. Also might get some of my lazy bums to work out more.","How Exercise Can Keep Aging Muscles and Immune Systems ‘Young’","https://www.nytimes.com/2018/03/14/well/move/how-exercise-can-keep-aging-muscles-and-immune-systems-young.html","wellness",0,35
"s411","control",56,"climate",30,30,0,7,0,40,"msg_share_narrow","How people who are much more blessed in the funds department can buy things to lower waste and help save the wildlife. Various things such as reusable items. (CupStrawsContainers) All which in the long run save money and help nature. Also people with disability depend on straws sometimes.","How to Break Your Single-Use Plastics Habit","https://www.nytimes.com/2019/04/16/smarter-living/wirecutter/stop-using-single-use-plastics.html","climate",0,48
"s411","other",43,"health",70,90,0,7,0,100,"msg_share_narrow","This hits a little at home. A study on working out to delay the effects of dementia is very important. Reducing the risk of dementia by such a large margin would be a boon for some I know.And working out is good overall.","Fitness in Midlife May Help Fend Off Dementia","https://www.nytimes.com/2018/03/28/well/mind/fitness-in-midlife-may-help-fend-off-dementia.html","wellness",0,43
"s411","self",43,"health",70,80,0,7,0,100,"msg_share_narrow","Dementia hits home. Working out has always been a boon to health knowing that it can nearly prevent dementia means I can help myself and others I know to prevent it.","Fitness in Midlife May Help Fend Off Dementia","https://www.nytimes.com/2018/03/28/well/mind/fitness-in-midlife-may-help-fend-off-dementia.html","wellness",0,31
"s411","self",2,"climate",20,30,0,7,0,50,"msg_share_narrow","I wish I could say it does. Recycling is not a thing I have ever been able to do in life. Interesting learning that many things I would think to recycle can not be. The oils soaking up into the cardboard and over various things is sad that it nearly prevents them for being used. Also recycling diapers. Really why do this.","6 Things You’re Recycling Wrong","https://www.nytimes.com/2018/05/29/climate/recycling-wrong-mistakes.html","climate",0,62
"s412","control",110,"climate",0,80,0,3,0,100,"msg_share_narrow","This article says about vaquita porpoises on how fishermen can be of a life saver to the rarest marine animal in the world","30 Vaquita Porpoises Are Left. One Died in a Rescue Mission.","https://www.nytimes.com/2017/11/11/climate/vaquita-porpoise-dies.html","climate",0,23
"s412","other",76,"health",0,100,0,3,0,100,"msg_share_narrow","this article describes how dangerous and deadly weight loss with muscle building supplements.","Supplements for Weight Loss, Sexual Function and Muscle Building May Be Deadly","https://www.nytimes.com/2019/06/10/well/live/supplements-for-weight-loss-sexual-function-and-muscle-building-may-be-deadly.html","wellness",0,13
"s412","self",10,"climate",0,0,0,3,0,10,"msg_share_narrow","This is about a toxic tide in florida lilling wildlife and making the marine business on a stand still.","A Toxic Tide Is Killing Florida Wildlife","https://www.nytimes.com/2018/07/30/climate/florida-red-tide-algae.html","climate",0,19
"s413","other",13,"health",60,30,0,9,0,30,"msg_share_narrow","People dont like muscle soreness after exercise. Some will try to find ways to alleviate the soreness and would take an interest in articles like this one.","Antioxidants Don’t Ease Muscle Soreness After Exercise","https://www.nytimes.com/2018/01/04/well/live/antioxidants-dont-ease-muscle-soreness-after-exercise.html","wellness",0,27
"s413","self",85,"climate",70,60,0,9,0,60,"msg_share_narrow","Climate change is something I am concerned about. It affects the entire human population.","This Olympic Skier Wants to Save the World’s Snow","https://www.nytimes.com/2018/02/07/climate/climate-change-skiing.html","climate",0,14
"s413","control",9,"health",20,30,0,9,0,30,"msg_share_narrow","A trial for a supplement for obese people to help with metabolic syndrome which has promising preliminary results.","A Probiotic for Obesity","https://www.nytimes.com/2019/07/01/well/eat/a-probiotic-for-obesity.html","wellness",0,18
"s413","self",44,"climate",60,60,0,9,0,60,"msg_share_narrow","Disposable cleaning products are something most people  including me will use around the home. Alternatives for saving money or just less waste in general can be interesting to learn about.","Five Affordable, Effective Alternatives to Disposable Cleaning Products","https://www.nytimes.com/2018/11/21/smarter-living/disposable-cleaning-products-alternatives.html","climate",0,30
"s413","other",36,"health",10,70,0,9,0,40,"msg_share_narrow","Most women eat meat. This article could be relevant to those on the fence about cutting processed meat out of their diet.","Eating Processed Meats Tied to Breast Cancer Risk","https://www.nytimes.com/2018/10/03/well/eat/eating-processed-meats-tied-to-breast-cancer-risk.html","wellness",0,22
"s413","control",16,"climate",70,70,0,9,0,60,"msg_share_narrow","Automakers casting doubts on climate change in regards to tailpipe emissions cherry picking data to cast doubts on establishes scientific data.","Automakers Shift Gears on Climate Change","https://www.nytimes.com/2018/03/21/climate/climate-change-sylvia-earle.html","climate",0,21
"s413","control",43,"health",10,90,0,9,0,60,"msg_share_narrow","Perks of being fit. Possibly establishes link that exercising reduces risk of developing dementia but no drawn conclusions.","Fitness in Midlife May Help Fend Off Dementia","https://www.nytimes.com/2018/03/28/well/mind/fitness-in-midlife-may-help-fend-off-dementia.html","wellness",0,18
"s413","control",86,"climate",70,60,0,9,0,40,"msg_share_narrow","Climate change may still be unimportant to many on the national level politically but slowly becoming more relevant at local and state elections as a talking point for upcoming political elections.","Three Campaign Ads That Are Putting Climate Change on the Agenda","https://www.nytimes.com/2018/10/25/climate/campaign-ads-climate-change.html","climate",0,31
"s413","other",68,"health",30,30,0,9,0,40,"msg_share_narrow","Some people may be interested in looking into high intense workout training and the benefits of it how it works ect and how it can become more fun as well.","Scared of High-Intensity Interval Training? A Heart Monitor Can Make It Fun and Easy","https://www.nytimes.com/2018/05/29/well/move/high-intensity-interval-training-heart-rate-monitor-hiit-exercise-fitness.html","wellness",0,30
"s414","self",64,"health",10,70,0,7,0,50,"msg_share_narrow","I don't personally own any pets but I have a friend that owns many and it is interesting to consider sleep behavior in pets.","Out of the Doghouse, Into the Bed","https://www.nytimes.com/2018/03/13/well/family/dog-cat-pets-sleep-bed-insomnia.html","wellness",0,24
"s414","other",20,"climate",10,10,0,7,0,10,"msg_share_narrow","I don't really know anyone who lives near a mountainous snowy area that would be affected by climate change.","Bigger, Faster Avalanches, Triggered by Climate Change","https://www.nytimes.com/2018/01/23/climate/glacier-collapse-avalanche.html","climate",0,19
"s414","self",60,"health",50,50,0,7,0,50,"msg_share_narrow","I wasn't aware of what Gluten-Free actually implied for my diet so this article was actually informative.","Is There a Downside to Going Gluten-Free if You’re Healthy?","Retrieving data. Wait a few seconds and try to cut or copy again.","wellness",0,18
"s414","control",31,"climate",40,10,0,7,0,10,"msg_share_narrow","Details an ongoing legal effort made by Exxon Mobil and the various court proceedings.","Court Dismisses Exxon’s Effort to Block Climate Investigation","https://www.nytimes.com/2018/03/29/climate/exxon-climate-change.html","climate",0,14
"s414","other",49,"health",60,50,0,7,0,40,"msg_share_narrow","I know of people who are potentially at higher risk for Parkinson's and have been made aware because of this article","Heart Risks Tied to Parkinson’s Disease","https://www.nytimes.com/2018/08/24/well/eat/heart-risks-tied-to-parkinsons-disease.html","wellness",0,21
"s414","control",94,"climate",40,30,0,7,0,20,"msg_share_narrow","It's about the various effects of air pollutants and the studies associated with them.","Want Cleaner Air Try Using Less Deodorant","https://www.nytimes.com/2018/02/16/climate/perfume-pollution-smog.html","climate",0,14
"s414","other",95,"health",10,50,0,7,0,20,"msg_share_narrow","Some of my friends keep up with races and marathons on the Olympic level so this might interest them.","We Slow as We Age, but May Not Need to Slow Too Much","https://www.nytimes.com/2018/10/03/well/move/running-age-declines-slower.html","wellness",0,19
"s415","other",96,"climate",100,100,0,7,0,100,"msg_share_narrow","I just yesterday watched a special on the art and architecture found in the city of Ephesus which is actually in Turkey. Climate change destroys everything but this article focuses on how the beauty of the ancient world is being decimated as well.","We’re Covering Heritage Sites Threatened by Climate Change. The List Just Got Longer.","https://www.nytimes.com/2018/10/16/climate/climate-change-historic-sites.html","climate",0,43
"s415","control",80,"health",100,100,0,7,0,10,"msg_share_narrow","This article expresses the importance of diet in weight management and general health. For the past year I have lost 12 pounds and have not been able to exercise. I've lost the weight entirely through the Mediterranean Diet. I've changed to eating only non-white grains whole grains non-processed foods and very small amounts of red meat. I basically cook most of my food and eat delicious meals daily.","The Key to Weight Loss Is Diet Quality, Not Quantity, a New Study Finds","https://www.nytimes.com/2018/02/20/well/eat/counting-calories-weight-loss-diet-dieting-low-carb-low-fat.html","wellness",0,70
"s415","self",51,"climate",100,100,0,7,0,90,"msg_share_narrow","I'm in New Jersey and I live in new housing that was just built in a flood zone. (Fairfield NJ). This article doesn't surprise me at all. New Jersey is constantly being affected by major storms and we are going to lose our coast line and major towns as Climate Change continues to progress. And yet here people still argue that Climate Change does not exist. Shame on them.","Homes Are Being Built the Fastest in Many Flood-Prone Areas, Study Finds","https://www.nytimes.com/2019/07/31/climate/climate-change-new-homes-flooding.html","climate",0,69
"s415","control",78,"health",100,100,0,7,0,10,"msg_share_narrow","This article is quite concerning: They found that regular consumption not only of drinks containing added sugars but also naturally sweet fruit juice raised the risk of an early death by as much as 44 percent. Naturally sweetened fruit juice is the daily breakfast drink of much of America.","The Downside of Having a Sweet Tooth","https://www.nytimes.com/2019/07/22/well/eat/the-downside-of-having-a-sweet-tooth.html","wellness",0,49
"s415","self",24,"climate",100,100,0,7,0,60,"msg_share_narrow","We are using this initiative in New Jersey. I can't afford one now but absolutely plan to buy an electric car in the future. Everyone should care about reducing global gasoline usage.","Cash for Carbon: Schumer Climate Plan Would Help Consumers Buy Electric Cars","https://www.nytimes.com/2019/10/24/climate/climate-change-schumer-electric-cars.html","climate",0,32
"s415","other",55,"health",100,100,0,7,0,10,"msg_share_narrow","In most restaurants in America the children’s menu is where you’ll find the least nutritious foods this is true but also it's where you find the least expensive foods. It's incredible difficult to be a single mother (with zero child support) and the least expensive foods are often the least healthy and the most likely choice of food for mothers. All that's left is for these mothers to feel guilty that they aren't caring for their children as well as those mothers who are more financially stable. It's horribly sad.","How to Break Out of the Children’s Menu Trap","https://www.nytimes.com/2019/10/23/well/eat/Children-food-health.html","wellness",0,90
"s415","other",98,"climate",100,100,0,7,0,100,"msg_share_narrow","Every decision America makes is tied to money; every single one. Never human lives or culture.","What Land Will Be Underwater in 20 Years? Figuring It Out Could Be Lucrative","https://www.nytimes.com/2018/02/23/climate/mapping-future-climate-risk.html","climate",0,16
"s416","other",37,"climate",100,100,0,9,0,70,"msg_share_narrow","Climate change is a global issue. It concerns everyone not only the ones i know. There is a need to protect the environment and reduce the production of excess carbon that affect the ecosystem.","Environmentalists and Nuclear Power It’s Complicated","https://www.nytimes.com/2018/04/18/climate/climate-fwd-green-nuclear.html","climate",0,34
"s416","self",97,"health",100,100,0,9,0,80,"msg_share_narrow","This article matters to me because it enlightened me more and exposed the the causes of kidney stones.","What Foods Should I Avoid to Prevent Kidney Stones?","https://www.nytimes.com/2018/09/14/well/live/what-foods-should-i-avoid-to-prevent-kidney-stones.html","wellness",0,18
"s416","control",110,"climate",100,100,0,9,0,80,"msg_share_narrow","This article was about how to save vaquita porpoise from into extinction.","30 Vaquita Porpoises Are Left. One Died in a Rescue Mission.","https://www.nytimes.com/2017/11/11/climate/vaquita-porpoise-dies.html","climate",0,12
"s416","control",73,"health",100,100,0,9,0,80,"msg_share_narrow","The article was about the effect of statins. Even though it is taken to reduce cholesterol it has been observed to cause skin infections.","Statins Tied to Risk of Skin Infections","https://www.nytimes.com/2019/11/04/well/live/statins-tied-to-risk-of-skin-infections.html","wellness",0,24
"s416","self",108,"climate",100,100,0,9,0,80,"msg_share_narrow","This article matters to everyone not me personally. The effect of the change will not be suffered by only me. It will take a collective effort of everyone to help reduce the effect of global warming.","‘Like a Terror Movie’: How Climate Change Will Cause More Simultaneous Disasters","https://www.nytimes.com/2018/11/19/climate/climate-disasters.html","climate",0,36
"s416","other",92,"health",100,100,0,9,0,80,"msg_share_narrow","This article matters to people around me because it will help reduce the risk of dental problems in their chilldren.","Vitamin D During Pregnancy May Improve Dental Health of Babies","https://www.nytimes.com/2019/08/13/well/family/vitamin-d-during-pregnancy-may-improve-dental-health-of-babies.html","wellness",0,20
"s416","self",61,"climate",100,100,0,9,0,80,"msg_share_narrow","This article matters to me personally because there is need to protect our wildlife from into extinction. I am a lover of nature.","Lawmakers, Lobbyists and the Administration Join Forces to Overhaul the Endangered Species Act","https://www.nytimes.com/2018/07/22/climate/endangered-species-act-trump-administration.html","climate",0,23
"s416","control",57,"health",100,100,0,9,0,80,"msg_share_narrow","The article is about weight training without necessarily hitting the gym.The article pointed different routine practices that one can do to improve muscles strenght and size.","In a Hurry? Try Express Weight Training","https://www.nytimes.com/2018/09/12/well/move/in-a-hurry-try-express-weight-training.html","wellness",0,26
"s416","other",53,"climate",100,100,0,9,0,80,"msg_share_narrow","The article matters to people that i know because of the effect of carbon from coal.","How One Billionaire Could Keep Three Countries Hooked on Coal for Decades","https://www.nytimes.com/2019/08/15/climate/coal-adani-india-australia.html","climate",0,16
"s417","other",41,"health",0,0,0,12,0,0,"msg_share_narrow","It is not relevant to me or people I know.","Farmer’s Market Shopping With the Chef Tom Colicchio","https://www.nytimes.com/2017/05/05/well/eat/farmers-market-shopping-with-the-chef-tom-colicchio.html","wellness",0,10
"s417","control",50,"climate",80,80,0,12,0,0,"msg_share_narrow","The article is about the rising temperatures due to climate change.","Heat Wave Nudged the Planet to Its Hottest June, European Forecasters Say","https://www.nytimes.com/2019/07/03/climate/hottest-june-on-record.html","climate",0,11
"s417","self",68,"health",0,10,0,12,0,0,"msg_share_narrow","This article does not matter to me as I do not partake in high-intensity interval training.","Scared of High-Intensity Interval Training? A Heart Monitor Can Make It Fun and Easy","https://www.nytimes.com/2018/05/29/well/move/high-intensity-interval-training-heart-rate-monitor-hiit-exercise-fitness.html","wellness",0,17
"s417","self",110,"climate",70,60,0,12,0,0,"msg_share_narrow","Fishing nets in the ocean cause severe harm to the ecosystem whether it's intended to or not.","30 Vaquita Porpoises Are Left. One Died in a Rescue Mission.","https://www.nytimes.com/2017/11/11/climate/vaquita-porpoise-dies.html","climate",0,17
"s417","control",71,"health",60,60,0,12,0,0,"msg_share_narrow","Cases of sleep apnea are on the rise due to obesity. Weight loss could help but it does not work for everyone. A device called CPAP helps solve sleep apnea but people find it a bother to use.","Sleep Apnea Can Have Deadly Consequences","https://www.nytimes.com/2019/05/27/well/mind/sleep-apnea-can-have-deadly-consequences.html","wellness",0,38
"s417","other",111,"climate",70,70,0,12,0,0,"msg_share_narrow","This matters to me because polluting the oceans affects the ecosystem. Fishing nets cause more harm than plastics.","Dead article don't delete","https://www.nytimes.com/2017/11/11/climate/vaquita-porpoise-dies.html","climate",0,18
