"survey_name","article_cond","SID","scale_name","category","item","value"
"BB-PRIME Wave 1 Combined","other","BB-W1-5634","petition_share_broad",NA,"1",1.79185006928542
"BB-PRIME Wave 1 Combined","other","BB-W1-5634","petition_share_narrow",NA,"1",1.44666989659987
"BB-PRIME Wave 1 Combined","other","BB-W1-5634","petition_share_broad",NA,"3",1.78838180054184
"BB-PRIME Wave 1 Combined","other","BB-W1-5634","petition_share_narrow",NA,"3",0.941393844206136
"BB-PRIME Wave 1 Combined","other","BB-W1-5634","petition_share_broad",NA,"4",1.94612845448425
"BB-PRIME Wave 1 Combined","other","BB-W1-5634","petition_share_narrow",NA,"4",1.56223165365331
"BB-PRIME Wave 1 Combined","other","BB-W1-5634","climate_knowledge",NA,"mean",0.898495062021911
"BB-PRIME Wave 1 Combined","other","BB-W1-5634","self_efficacy",NA,"mean",0.791420340430431
"BB-PRIME Wave 1 Combined","self","BB-W1-5636","action_env_impact","transit","car",-0.492240289566696
"BB-PRIME Wave 1 Combined","self","BB-W1-5636","action_env_impact","collective","contact",-1.46020779005238
"BB-PRIME Wave 1 Combined","self","BB-W1-5636","action_env_impact","conversations","conversations",0.506198857697666
"BB-PRIME Wave 1 Combined","self","BB-W1-5636","action_env_impact","collective","donate",-1.74042758425224
"BB-PRIME Wave 1 Combined","self","BB-W1-5636","action_env_impact","energy","energy",-0.318032375955031
"BB-PRIME Wave 1 Combined","self","BB-W1-5636","action_env_impact","transit","flights",-0.278244325237428
"BB-PRIME Wave 1 Combined","self","BB-W1-5636","action_env_impact","diet","meat",-1.83190568964832
"BB-PRIME Wave 1 Combined","self","BB-W1-5636","action_env_impact","collective","petition",-1.48746851574039
"BB-PRIME Wave 1 Combined","self","BB-W1-5636","action_env_impact","recycle","recycle",-0.155701978228529
"BB-PRIME Wave 1 Combined","self","BB-W1-5636","action_env_impact","diet","vegan",0.173411919514288
