"SID","article_cond","article_number","topic","n_articles","msg_rel_self","msg_rel_social","msg_share","sharing_type","sharing_type_key","sharing_behavior","n_words"
"s293","other",83,"health",9,40,50,0,0,"msg_share_narrow",0,22
"s293","control",106,"climate",9,0,0,0,0,"msg_share_narrow",0,7
"s294","control",31,"climate",8,80,100,0,0,"msg_share_narrow",0,28
"s294","self",87,"health",8,100,100,0,0,"msg_share_narrow",0,22
"s294","other",88,"climate",8,90,90,60,0,"msg_share_narrow",0,30
"s294","other",9,"health",8,100,100,0,0,"msg_share_narrow",0,14
"s294","other",26,"climate",8,50,50,0,0,"msg_share_narrow",0,20
"s294","control",46,"health",8,50,70,0,0,"msg_share_narrow",0,13
"s294","self",85,"climate",8,50,20,0,0,"msg_share_narrow",0,10
"s294","self",73,"health",8,70,30,0,0,"msg_share_narrow",0,8
"s295","other",7,"climate",7,100,100,100,0,"msg_share_narrow",0,35
"s295","control",83,"health",7,50,80,60,0,"msg_share_narrow",0,23
"s295","self",15,"climate",7,80,70,80,0,"msg_share_narrow",0,29
"s295","self",55,"health",7,20,40,30,0,"msg_share_narrow",0,32
"s295","other",28,"climate",7,80,90,80,0,"msg_share_narrow",0,20
"s295","control",47,"health",7,70,80,70,0,"msg_share_narrow",0,23
"s295","other",89,"climate",7,90,80,80,0,"msg_share_narrow",0,29
"s296","other",17,"health",4,30,90,90,0,"msg_share_narrow",0,63
"s296","control",106,"climate",4,100,100,100,0,"msg_share_narrow",0,62
"s296","self",83,"health",4,100,100,80,0,"msg_share_narrow",0,44
"s296","other",34,"health",4,90,90,10,0,"msg_share_narrow",0,19
"s297","other",18,"climate",4,60,50,20,0,"msg_share_narrow",0,26
"s297","self",22,"health",4,80,90,70,0,"msg_share_narrow",0,45
"s297","control",66,"climate",4,70,70,20,0,"msg_share_narrow",0,70
"s297","self",60,"health",4,50,30,40,0,"msg_share_narrow",0,30
"s298","other",55,"health",9,10,70,10,0,"msg_share_narrow",0,24
"s298","control",61,"climate",9,80,80,10,0,"msg_share_narrow",0,50
"s298","self",19,"health",9,80,80,0,0,"msg_share_narrow",0,51
"s298","self",35,"climate",9,70,80,0,0,"msg_share_narrow",0,41
"s298","control",3,"health",9,0,70,10,0,"msg_share_narrow",0,73
"s298","other",40,"climate",9,70,70,0,0,"msg_share_narrow",0,65
"s298","control",100,"health",9,10,100,60,0,"msg_share_narrow",0,27
"s298","self",2,"climate",9,90,90,0,0,"msg_share_narrow",0,35
"s298","other",91,"health",9,10,20,0,0,"msg_share_narrow",0,25
"s299","control",2,"climate",8,90,90,30,0,"msg_share_narrow",0,25
"s299","other",87,"health",8,10,10,0,0,"msg_share_narrow",0,30
"s299","self",66,"climate",8,80,80,20,0,"msg_share_narrow",0,20
"s299","self",25,"health",8,30,60,60,0,"msg_share_narrow",0,37
"s299","other",16,"climate",8,40,40,0,0,"msg_share_narrow",0,20
"s299","control",3,"health",8,10,20,0,0,"msg_share_narrow",0,25
"s299","self",104,"climate",8,10,10,0,0,"msg_share_narrow",0,19
"s299","control",97,"health",8,60,70,20,0,"msg_share_narrow",0,20
"s300","control",41,"health",10,0,60,60,0,"msg_share_narrow",0,13
"s300","other",37,"climate",10,30,60,30,0,"msg_share_narrow",0,31
"s300","other",57,"health",10,60,40,40,0,"msg_share_narrow",0,34
"s300","control",1,"climate",10,10,60,60,0,"msg_share_narrow",0,8
"s300","self",22,"health",10,60,20,0,0,"msg_share_narrow",0,7
"s300","other",62,"climate",10,30,30,20,0,"msg_share_narrow",0,26
"s300","self",102,"health",10,50,30,70,0,"msg_share_narrow",0,20
"s300","control",86,"climate",10,70,70,60,0,"msg_share_narrow",0,9
"s300","self",43,"health",10,40,60,60,0,"msg_share_narrow",0,11
"s300","other",38,"climate",10,60,40,70,0,"msg_share_narrow",0,6
"s301","other",19,"health",4,50,50,0,0,"msg_share_narrow",0,91
"s301","self",62,"climate",4,60,60,0,0,"msg_share_narrow",0,102
"s301","self",43,"health",4,20,20,0,0,"msg_share_narrow",0,126
"s302","other",59,"health",5,60,100,70,0,"msg_share_narrow",0,17
"s302","control",108,"climate",5,80,80,70,0,"msg_share_narrow",0,17
"s302","self",41,"health",5,10,20,20,0,"msg_share_narrow",0,32
"s302","self",1,"climate",5,10,10,0,0,"msg_share_narrow",0,35
"s302","control",57,"health",5,10,0,0,0,"msg_share_narrow",0,30
"s303","other",29,"climate",12,80,80,50,0,"msg_share_narrow",0,37
"s303","self",32,"health",12,0,30,0,0,"msg_share_narrow",0,27
"s303","control",10,"climate",12,90,90,80,0,"msg_share_narrow",0,34
"s303","control",76,"health",12,0,0,0,0,"msg_share_narrow",0,27
"s303","other",53,"climate",12,0,0,0,0,"msg_share_narrow",0,29
"s303","self",5,"health",12,70,70,40,0,"msg_share_narrow",0,31
"s303","self",31,"climate",12,60,60,0,0,"msg_share_narrow",0,41
"s303","other",92,"health",12,70,70,0,0,"msg_share_narrow",0,50
"s303","control",11,"climate",12,40,40,0,0,"msg_share_narrow",0,30
"s303","control",57,"health",12,10,0,0,0,"msg_share_narrow",0,34
"s303","self",14,"climate",12,60,60,0,0,"msg_share_narrow",0,40
"s303","other",34,"health",12,70,70,30,0,"msg_share_narrow",0,51
"s304","other",59,"health",6,60,70,0,0,"msg_share_narrow",0,15
"s304","control",56,"climate",6,50,50,10,0,"msg_share_narrow",0,17
"s304","self",6,"health",6,70,70,30,0,"msg_share_narrow",0,22
"s304","other",37,"climate",6,10,10,0,0,"msg_share_narrow",0,40
"s304","control",97,"health",6,60,60,30,0,"msg_share_narrow",0,27
"s304","self",106,"climate",6,50,40,20,0,"msg_share_narrow",0,31
"s305","control",58,"climate",7,60,100,90,0,"msg_share_narrow",0,17
"s305","self",97,"health",7,100,100,0,0,"msg_share_narrow",0,17
"s305","other",67,"climate",7,80,80,0,0,"msg_share_narrow",0,16
"s305","other",73,"health",7,40,60,0,0,"msg_share_narrow",0,15
"s305","self",86,"climate",7,80,80,0,0,"msg_share_narrow",0,33
"s305","control",54,"climate",7,80,80,0,0,"msg_share_narrow",0,30
"s305","self",68,"health",7,80,80,0,0,"msg_share_narrow",0,25
"s306","self",49,"health",5,10,50,20,0,"msg_share_narrow",0,34
"s306","other",46,"health",5,10,90,70,0,"msg_share_narrow",0,28
"s306","control",79,"climate",5,70,80,0,0,"msg_share_narrow",0,40
"s306","self",47,"health",5,0,60,0,0,"msg_share_narrow",0,18
"s306","other",37,"climate",5,20,100,60,0,"msg_share_narrow",0,8
"s307","control",43,"health",6,10,70,10,0,"msg_share_narrow",0,13
"s307","other",98,"climate",6,70,70,10,0,"msg_share_narrow",0,7
"s307","self",64,"health",6,70,70,0,0,"msg_share_narrow",0,11
"s307","control",79,"climate",6,80,80,0,0,"msg_share_narrow",0,12
"s307","self",92,"health",6,40,60,60,0,"msg_share_narrow",0,19
"s307","other",53,"climate",6,30,30,0,0,"msg_share_narrow",0,15
"s308","other",91,"health",7,100,100,100,0,"msg_share_narrow",0,115
"s308","self",86,"climate",7,90,90,100,0,"msg_share_narrow",0,59
"s308","control",47,"health",7,100,90,100,0,"msg_share_narrow",0,25
"s308","control",77,"climate",7,80,90,100,0,"msg_share_narrow",0,34
"s308","other",109,"health",7,20,100,70,0,"msg_share_narrow",0,44
"s308","self",62,"climate",7,80,80,100,0,"msg_share_narrow",0,24
"s308","self",87,"health",7,100,10,100,0,"msg_share_narrow",0,34
"s309","other",53,"climate",8,30,50,30,0,"msg_share_narrow",0,13
"s309","self",17,"health",8,100,90,40,0,"msg_share_narrow",0,18
"s309","self",12,"climate",8,70,50,60,0,"msg_share_narrow",0,11
"s309","other",19,"health",8,90,100,90,0,"msg_share_narrow",0,25
"s310","other",83,"health",7,80,70,100,0,"msg_share_narrow",0,22
"s310","control",38,"climate",7,100,100,100,0,"msg_share_narrow",0,29
"s310","self",64,"health",7,0,20,0,0,"msg_share_narrow",0,35
"s310","self",7,"climate",7,10,10,100,0,"msg_share_narrow",0,29
"s310","control",46,"health",7,10,80,100,0,"msg_share_narrow",0,20
"s310","other",15,"climate",7,20,20,40,0,"msg_share_narrow",0,35
"s310","other",109,"health",7,60,60,100,0,"msg_share_narrow",0,25
"s311","other",5,"health",5,40,80,100,0,"msg_share_narrow",0,28
"s311","control",7,"climate",5,70,90,90,0,"msg_share_narrow",0,40
"s311","self",64,"health",5,30,80,30,0,"msg_share_narrow",0,15
"s311","self",67,"climate",5,40,60,40,0,"msg_share_narrow",0,11
"s311","control",78,"health",5,80,100,80,0,"msg_share_narrow",0,18
"s312","other",19,"health",11,40,20,0,0,"msg_share_narrow",0,30
"s312","self",110,"climate",11,40,40,0,0,"msg_share_narrow",0,27
"s312","control",13,"health",11,10,10,0,0,"msg_share_narrow",0,27
"s312","control",12,"climate",11,60,60,0,0,"msg_share_narrow",0,43
"s312","other",39,"health",11,90,80,0,0,"msg_share_narrow",0,32
"s312","self",86,"climate",11,70,70,0,0,"msg_share_narrow",0,18
"s312","self",57,"health",11,80,90,20,0,"msg_share_narrow",0,36
"s312","other",15,"climate",11,70,70,10,0,"msg_share_narrow",0,14
"s312","control",55,"health",11,80,90,70,0,"msg_share_narrow",0,20
"s312","control",99,"climate",11,60,80,40,0,"msg_share_narrow",0,21
"s312","other",6,"health",11,0,10,0,0,"msg_share_narrow",0,15
"s313","self",77,"climate",6,60,40,80,0,"msg_share_narrow",0,29
"s313","control",47,"health",6,100,100,70,0,"msg_share_narrow",0,18
"s313","other",44,"climate",6,40,60,60,0,"msg_share_narrow",0,19
"s313","control",42,"health",6,40,30,30,0,"msg_share_narrow",0,17
"s313","self",88,"climate",6,60,70,70,0,"msg_share_narrow",0,13
"s313","self",78,"health",6,80,90,70,0,"msg_share_narrow",0,16
"s314","other",92,"health",5,10,80,80,0,"msg_share_narrow",0,31
"s314","control",10,"climate",5,30,90,0,0,"msg_share_narrow",0,16
"s314","self",46,"health",5,10,80,80,0,"msg_share_narrow",0,22
"s314","control",51,"climate",5,80,80,0,0,"msg_share_narrow",0,14
"s314","self",34,"health",5,100,80,0,0,"msg_share_narrow",0,21
"s315","control",36,"health",11,60,70,70,0,"msg_share_narrow",0,10
"s315","self",47,"health",11,60,70,20,0,"msg_share_narrow",0,10
"s315","self",92,"health",11,0,0,0,0,"msg_share_narrow",0,16
"s315","self",98,"climate",11,0,0,0,0,"msg_share_narrow",0,6
"s315","control",45,"health",11,30,30,10,0,"msg_share_narrow",0,6
"s315","other",23,"health",11,0,10,0,0,"msg_share_narrow",0,7
"s316","self",22,"health",7,100,100,100,0,"msg_share_narrow",0,25
"s316","other",54,"climate",7,100,100,100,0,"msg_share_narrow",0,25
"s316","other",9,"health",7,70,90,90,0,"msg_share_narrow",0,42
"s316","self",12,"climate",7,90,90,100,0,"msg_share_narrow",0,43
"s316","control",25,"health",7,100,100,100,0,"msg_share_narrow",0,41
"s316","control",15,"climate",7,10,50,10,0,"msg_share_narrow",0,24
"s317","other",32,"health",7,20,10,0,0,"msg_share_narrow",0,16
"s317","self",1,"climate",7,70,60,0,0,"msg_share_narrow",0,7
"s317","control",9,"health",7,0,70,0,0,"msg_share_narrow",0,13
"s317","other",58,"climate",7,0,10,0,0,"msg_share_narrow",0,9
"s317","self",34,"health",7,90,60,10,0,"msg_share_narrow",0,26
"s317","self",86,"climate",7,70,60,0,0,"msg_share_narrow",0,13
"s317","other",59,"health",7,60,70,0,0,"msg_share_narrow",0,11
"s318","control",47,"health",3,100,100,100,0,"msg_share_narrow",0,16
"s318","self",99,"climate",3,100,100,100,0,"msg_share_narrow",0,42
"s318","other",32,"health",3,50,80,80,0,"msg_share_narrow",0,54
"s319","self",34,"health",4,30,30,10,0,"msg_share_narrow",0,19
"s319","control",107,"climate",4,30,30,10,0,"msg_share_narrow",0,25
"s319","other",91,"health",4,30,40,10,0,"msg_share_narrow",0,10
"s319","self",54,"climate",4,0,0,0,0,"msg_share_narrow",0,34
"s320","self",89,"climate",14,90,90,80,0,"msg_share_narrow",0,13
"s320","control",45,"health",14,70,70,60,0,"msg_share_narrow",0,10
"s320","other",66,"climate",14,60,60,60,0,"msg_share_narrow",0,14
"s320","self",21,"health",14,100,60,20,0,"msg_share_narrow",0,23
"s320","other",31,"climate",14,60,60,10,0,"msg_share_narrow",0,14
"s320","control",109,"health",14,90,90,60,0,"msg_share_narrow",0,6
"s320","other",53,"climate",14,80,80,20,0,"msg_share_narrow",0,20
"s320","self",41,"health",14,80,40,20,0,"msg_share_narrow",0,14
"s320","control",104,"climate",14,60,60,0,0,"msg_share_narrow",0,7
"s320","other",99,"climate",14,90,90,40,0,"msg_share_narrow",0,9
"s320","control",57,"health",14,40,40,0,0,"msg_share_narrow",0,15
"s320","other",67,"climate",14,80,60,0,0,"msg_share_narrow",0,17
"s320","self",92,"health",14,90,100,0,0,"msg_share_narrow",0,22
"s321","control",62,"climate",10,30,40,0,0,"msg_share_narrow",0,26
"s321","self",64,"health",10,0,70,20,0,"msg_share_narrow",0,32
"s321","other",70,"climate",10,70,70,10,0,"msg_share_narrow",0,32
"s321","self",6,"health",10,20,60,0,0,"msg_share_narrow",0,8
"s321","other",98,"climate",10,70,90,0,0,"msg_share_narrow",0,17
"s321","control",47,"health",10,60,60,0,0,"msg_share_narrow",0,15
"s321","control",51,"climate",10,70,70,0,0,"msg_share_narrow",0,11
"s321","self",36,"health",10,90,90,0,0,"msg_share_narrow",0,11
"s321","other",1,"climate",10,70,60,0,0,"msg_share_narrow",0,12
"s321","control",59,"health",10,60,60,0,0,"msg_share_narrow",0,13
"s322","other",89,"climate",3,70,100,0,0,"msg_share_narrow",0,27
"s322","self",74,"health",3,100,100,0,0,"msg_share_narrow",0,45
"s322","control",40,"climate",3,60,60,0,0,"msg_share_narrow",0,119
"s323","control",8,"health",27,40,50,40,0,"msg_share_narrow",0,17
"s323","other",106,"climate",27,50,40,10,0,"msg_share_narrow",0,14
"s323","self",46,"health",27,30,40,0,0,"msg_share_narrow",0,13
"s323","other",108,"climate",27,10,10,0,0,"msg_share_narrow",0,8
"s323","control",83,"health",27,60,30,0,0,"msg_share_narrow",0,29
"s323","self",110,"climate",27,70,70,0,0,"msg_share_narrow",0,11
"s323","self",73,"health",27,40,40,0,0,"msg_share_narrow",0,19
"s323","other",10,"climate",27,60,70,60,0,"msg_share_narrow",0,17
"s323","control",9,"health",27,0,0,0,0,"msg_share_narrow",0,10
"s323","other",77,"climate",27,70,80,0,0,"msg_share_narrow",0,20
"s323","control",43,"health",27,70,70,0,0,"msg_share_narrow",0,12
"s323","self",79,"climate",27,90,80,0,0,"msg_share_narrow",0,23
"s323","control",57,"health",27,60,60,0,0,"msg_share_narrow",0,11
"s323","other",107,"climate",27,70,80,0,0,"msg_share_narrow",0,9
"s323","self",105,"health",27,80,70,0,0,"msg_share_narrow",0,13
"s323","control",2,"climate",27,10,10,0,0,"msg_share_narrow",0,15
"s323","self",90,"health",27,0,0,0,0,"msg_share_narrow",0,14
"s323","other",65,"climate",27,40,40,0,0,"msg_share_narrow",0,8
"s323","control",33,"health",27,30,30,0,0,"msg_share_narrow",0,7
"s323","other",44,"climate",27,50,50,0,0,"msg_share_narrow",0,12
"s323","self",100,"health",27,0,0,0,0,"msg_share_narrow",0,10
"s323","self",4,"climate",27,60,60,0,0,"msg_share_narrow",0,19
"s323","other",109,"health",27,60,70,0,0,"msg_share_narrow",0,7
"s323","control",35,"climate",27,60,60,0,0,"msg_share_narrow",0,11
"s323","control",5,"health",27,40,40,0,0,"msg_share_narrow",0,7
"s323","self",1,"climate",27,60,60,0,0,"msg_share_narrow",0,10
"s323","other",76,"health",27,70,60,0,0,"msg_share_narrow",0,27
"s324","control",68,"health",14,60,80,60,0,"msg_share_narrow",0,10
"s324","self",98,"climate",14,70,40,60,0,"msg_share_narrow",0,24
"s324","other",41,"health",14,80,70,80,0,"msg_share_narrow",0,28
"s324","other",77,"climate",14,60,80,30,0,"msg_share_narrow",0,23
"s324","self",80,"health",14,80,70,40,0,"msg_share_narrow",0,27
"s324","control",1,"climate",14,50,40,20,0,"msg_share_narrow",0,18
"s324","self",46,"health",14,80,80,80,0,"msg_share_narrow",0,25
"s324","other",15,"climate",14,60,60,10,0,"msg_share_narrow",0,40
"s324","control",105,"health",14,50,70,10,0,"msg_share_narrow",0,15
"s324","control",50,"climate",14,60,60,10,0,"msg_share_narrow",0,18
"s324","self",36,"health",14,80,90,70,0,"msg_share_narrow",0,21
"s324","other",40,"climate",14,60,30,70,0,"msg_share_narrow",0,20
"s324","control",93,"health",14,70,90,100,0,"msg_share_narrow",0,16
"s324","other",20,"climate",14,40,70,40,0,"msg_share_narrow",0,20
"s325","control",82,"climate",7,80,70,70,0,"msg_share_narrow",0,45
"s325","self",41,"health",7,10,40,20,0,"msg_share_narrow",0,32
"s325","other",66,"climate",7,80,90,80,0,"msg_share_narrow",0,43
"s325","control",67,"climate",7,70,80,60,0,"msg_share_narrow",0,52
"s325","self",49,"health",7,60,80,70,0,"msg_share_narrow",0,38
"s325","other",11,"climate",7,80,80,70,0,"msg_share_narrow",0,67
"s325","other",17,"health",7,60,60,40,0,"msg_share_narrow",0,53
"s326","other",108,"climate",6,80,80,0,0,"msg_share_narrow",0,13
"s326","control",48,"health",6,10,10,0,0,"msg_share_narrow",0,19
"s326","self",20,"climate",6,60,60,0,0,"msg_share_narrow",0,23
"s326","self",78,"health",6,10,70,0,0,"msg_share_narrow",0,23
"s326","other",79,"climate",6,100,100,0,0,"msg_share_narrow",0,17
"s326","control",83,"health",6,60,60,0,0,"msg_share_narrow",0,13
"s327","control",58,"climate",11,0,0,60,0,"msg_share_narrow",0,21
"s327","self",45,"health",11,40,20,10,0,"msg_share_narrow",0,29
"s327","other",99,"climate",11,80,100,80,0,"msg_share_narrow",0,29
"s327","control",101,"health",11,60,60,60,0,"msg_share_narrow",0,16
"s327","other",56,"climate",11,70,70,70,0,"msg_share_narrow",0,39
"s327","self",75,"health",11,70,70,80,0,"msg_share_narrow",0,22
"s327","self",108,"climate",11,80,90,100,0,"msg_share_narrow",0,39
"s327","control",68,"health",11,70,70,100,0,"msg_share_narrow",0,17
"s327","other",4,"climate",11,40,90,100,0,"msg_share_narrow",0,20
"s327","other",91,"health",11,100,100,100,0,"msg_share_narrow",0,14
"s327","self",16,"climate",11,100,100,100,0,"msg_share_narrow",0,29
"s328","other",43,"health",17,70,90,70,0,"msg_share_narrow",0,17
"s328","self",18,"climate",17,80,80,70,0,"msg_share_narrow",0,13
"s328","control",80,"health",17,70,70,60,0,"msg_share_narrow",0,13
"s328","self",51,"climate",17,80,80,70,0,"msg_share_narrow",0,18
"s328","other",100,"health",17,70,70,70,0,"msg_share_narrow",0,18
"s328","other",62,"climate",17,80,80,70,0,"msg_share_narrow",0,16
"s328","control",90,"health",17,70,70,70,0,"msg_share_narrow",0,15
"s328","self",82,"climate",17,90,90,60,0,"msg_share_narrow",0,14
"s328","other",63,"health",17,70,70,70,0,"msg_share_narrow",0,18
"s328","self",16,"climate",17,70,70,70,0,"msg_share_narrow",0,11
"s328","control",25,"health",17,70,70,70,0,"msg_share_narrow",0,14
"s328","self",14,"climate",17,70,70,70,0,"msg_share_narrow",0,13
"s328","other",103,"health",17,60,70,60,0,"msg_share_narrow",0,18
"s328","control",26,"climate",17,70,70,60,0,"msg_share_narrow",0,18
"s328","other",55,"health",17,70,80,70,0,"msg_share_narrow",0,19
"s328","control",66,"climate",17,70,70,80,0,"msg_share_narrow",0,17
"s328","self",92,"health",17,60,70,70,0,"msg_share_narrow",0,13
"s329","self",29,"climate",5,100,100,100,0,"msg_share_narrow",0,35
"s329","other",9,"health",5,0,70,30,0,"msg_share_narrow",0,28
"s329","self",77,"climate",5,100,100,80,0,"msg_share_narrow",0,20
"s329","other",109,"health",5,0,0,20,0,"msg_share_narrow",0,19
"s329","control",65,"climate",5,0,0,0,0,"msg_share_narrow",0,17
"s330","other",66,"climate",4,20,60,0,0,"msg_share_narrow",0,37
"s330","control",105,"health",4,100,100,50,0,"msg_share_narrow",0,21
"s330","self",54,"climate",4,60,60,0,0,"msg_share_narrow",0,46
"s330","control",60,"health",4,80,80,0,0,"msg_share_narrow",0,15
"s331","other",7,"climate",7,30,40,30,0,"msg_share_narrow",0,20
"s331","self",92,"health",7,60,90,90,0,"msg_share_narrow",0,17
"s331","control",40,"climate",7,10,10,10,0,"msg_share_narrow",0,7
"s331","control",32,"health",7,90,90,100,0,"msg_share_narrow",0,25
"s331","other",12,"climate",7,60,60,60,0,"msg_share_narrow",0,18
"s331","self",48,"health",7,20,40,30,0,"msg_share_narrow",0,24
"s331","self",19,"health",7,70,80,70,0,"msg_share_narrow",0,19
"s332","other",102,"health",12,80,80,90,0,"msg_share_narrow",0,42
"s332","self",96,"climate",12,90,90,90,0,"msg_share_narrow",0,38
"s332","control",45,"health",12,100,100,100,0,"msg_share_narrow",0,26
"s332","other",50,"climate",12,100,100,100,0,"msg_share_narrow",0,38
"s332","control",43,"health",12,100,100,100,0,"msg_share_narrow",0,37
"s332","self",24,"climate",12,90,100,90,0,"msg_share_narrow",0,38
"s332","other",100,"health",12,90,100,100,0,"msg_share_narrow",0,52
"s332","self",7,"climate",12,100,90,80,0,"msg_share_narrow",0,68
